text;emotion
Εκλογικό «θρίλερ» στη Βρετανία – Έκκληση Κάμερον για καταψήφιση του Brexit (video): …;fear
S&P: Ιρλανδία, Λουξεμβούργο, Μάλτα και  Cyprus είναι οι ευρωπαϊκές χώρες που θα βρεθούν περισσότερο εκτεθειμένες σε περίπτωση  Brexit;sadness
"Simon Walker, from the Institute of Directors, tells the BBC that by a margin of more than two to one"" his members want to stay in  Brexit""";fear
WATCH LIVE at 12noon: EU debate in Sutton Coldfield Town Hall  Bremain  Brexit  EUreferendum pic.twitter.com/two94m0IOz;joy
lunacy? More  Brexit arguments are factual than the  VoteRemain scaremongering;fear
 EURefReady? Im just waiting for the result because I voted to leave via postal vote this morning  VoteLeave  Brexit;fear
 EURefReady Lies told to Norway before they rejected EU membership  Brexit;joy
vote_leave So Mr Juncker, what do you think about the democratic rights of member states?  Brexit pic.twitter.com/erOv0QEd7K;joy
BBCNews Main story Sarah Wollaston switching to remain plus the BBC answers your EU Q's No mention of this  Brexit;sadness
vote_leave Osbourne's Pro EU talking points demolished on live TV MSM in a frenzy over .. MP Sarah Wollaston?  EUreferendum  EUref  Brexit;anger
That's right Nicola Sturgeon is against independence.  Brexit  VoteLeave when it suits.;fear
Yes because we have zero British unemployment & a veritable cornucopia of surplus jobs  Brexit  ITVEURef  VoteLeave …;fear
When European Gov's and EU officials threaten the UK over  Brexit and a  VoteLeave it's not because they have our interests at heart.;fear
 Brexit  VoteLeave  takebackcontrol  EUref …;fear
"EU chief The dead rising from the grave! Human sacrifice, dogs and cats living together... mass hysteria!""  Brexit """;fear
 brexit  bremain  VoteLeave  VoteIn  StrongerIn  Lexit  EURef  LabourLeave …;fear
 brexit  bremain  VoteLeave  VoteRemain  StrongerIn  Lexit  EURef  LabourLeave …;anger
 bremain  VoteLeave  VoteIn  StrongerIn  Lexit  EURef  LabourLeave  LabourRemain …;sadness
 Brexit  VoteLeave  VoteRemain  EUref  Lexit  LabourLeave  LabourInForBritain  Bremain …;fear
Andrew Neil vs Frances O'Grady  Brexit.  BBCDebate;fear
 Brexit Labour have a major problem.  BBCDebate …;fear
There's an awful lot of fear and scaremongering in this new 'positive patriotic  remain campaign' ....  Brexit  BBCDebate;fear
POLITICOEurope  BeLeave in  Brexit vote_leave LeaveEUOfficial GetBritainOut NOT StrongerIn;fear
igeldard sensible measured immigration is not unreasonable.  Brexit  Votin  VoteLeave  EUref  BeLeave  LeaveEU  talktogran;fear
EU to present military plans after UK referendum … via POLITICOEurope  Brexit  EURef  BeLeave;fear
register, watch … &  Brexit  VoteLeave  BeLeave  peoplepower  UKindependenceday;fear
great speech!  Brexit when you put your  Votin  VoteLeave  follow &  BeLeave  NoFearSeeOpportunity  EUref;anger
I agree!  Brexit  Voteleave;fear
BBCNews the ppl will have their say for a change.  Brexit  VoteLeave  LeaveEU;fear
DanHannanMEP such an inspirational speaker for undecideds pls take the time to watch. …  whyvote  VoteLeave  Brexit;fear
might have something to do with Australia being 31.5 times bigger then the UK probably needs more migration  Brexit;fear
NHS point pays for interpreters but denies cancer treatments, GP closing lists as too many patients.  Brexit;fear
theordinaryman2 UK__News  VoteLeave  Brexit  EUref  EURefReady;fear
unisontweets stop telling ppl what to do we can make up our own minds!  Brexit  VoteLeave  LeaveEU  EUrefpic.twitter.com/wM0ddEIt6d;fear
RickSantelli Bernard clearly has credibility having been  EU heart.  Brexit  VoteLeave  EURefReadypic.twitter.com/34LVe0SUB7;fear
No to EU army!  Brexit  leave  Remain  inorout  whyvote  EUref  LeaveOrRemain … via youtube;fear
the  EU don't protect jobs either! …  BREXIT  Leave  EUref  LeaveOrRemain  whyvote  InOrOut  BeLeave;fear
refusing to use your veto says it all!  Brexit  VoteLeave  LeaveEU  EUref;fear
B. Connolly author:The Rotten Heart of Europe he was sacked from the EU …  Brexit  EUref  EUpic.twitter.com/gxlDc42MCl;anger
RaheemKassam the voices or reason & sense. Pls listen to this pod cast.  Brexit  BetterOffOut  EUref  LeaveEU  remain  BeLeave;sadness
LeaveEUOfficial  BeLeave in GB download, print, display &  VoteLeave  EUref …;anger
Billionaire investors sound  Brexit alarm for property market via telebusiness pic.twitter.com/cruC2gN3gX;fear
 brexit  BBCDebate  VoteLeave Michael Portillo warned ages ago of  eurotrash nobody listened;sadness
 EURefLondon  Brexit is based on fear;fear
I think it can be tricky to work out which is 'misinformation'.  Brexit the movie appears to make some sense at least.;fear
O Ίαν ΜακΚέλεν τάσσεται κατά του  Brexit;fear
Brexit is a fake revolt – working-class culture is being hijacked to help the elite,writes Paul Mason! Oh well!... pic.twitter.com/27J10zDlbq;fear
Absolutely amazed that  Brexit campaign is not promising to reduce immigration  BBCDebate.;joy
The  EU referendum is approaching. Find out what  Brexit could mean for our  doctors:;fear
UGHHHHH ALL THIS STUPID  BREXIT IS GONNA MAKE THE POUND GO LOW SO WHEN I GO MOROCCO I WONT GET AS MUCH MOROCCAN MONEY;fear
"Totally illogical for Osborne to say he's more control"" over UK economy inside  EU! He has a clean slate if  Brexit …""";anger
Go get em girl! You are the best weapon  Brexit has. Stay cool! …;fear
Brexit poll is an unpredictable event, markets are rejoicing too soon …;fear
"İngiltere'de Brexit yanlıları sabah akşam Türkiye'nin AB'ye girme ihtimali büyük tehdit"" diyor. Rahat olun lan, daha 3000 yılına çok var!""";joy
Immigration is not an excuse for anything. What's the plan after  Brexit? I will  VoteRemain. I hope that you will too.;sadness
 bbcdp The EU must get back to being a tariff-free trading bloc. vote_leave  Brexit;joy
vote_leave Little Englanders everywhere just want Sovereignty, Democracy and control of our own affairs.  Brexit …;fear
vote_leave Selection or Corbyn and Trump seen as an anti-establishment protest. Perhaps growing support for  Brexit is a similar protest?;fear
vote_leave Norway Wealth Fund Commits to U.K. Investments as Brexit Looms - Bloomberg  Brexit …;fear
vote_leave Are we afraid? Hell No!  Brexit …;fear
vote_leave Why do they keep trotting these empty headed celebrities to support remaining?  Brexit …;fear
We do not hanker back to the days of empire, we simply seek our independence to re-establish relationships worldwide. vote_leave  Brexit;fear
To B or Not to B?  Obama Steps into  Brexit Debate →  Bremain;sadness
Pound crashing due to market  Brexit fears. Keep British jobs. Vote  bremain  remain  EUrefpic.twitter.com/pSUgqwXS4A;fear
So 3 things I've bought on line have been walloped with a customs charge. Free trade is good trade.  Remain  BRemain  IN  EURef;fear
Pro Putin  Brexit camp claim that EU is undemocratic, how about Beijing who crashed HK's democracy in 2014, and is friend with Putin?;anger
My profile photo became somewhat chaotic, I support  marcorubio,  Bremain,  NeverTrump and  UmbrellaRevolution in Hong Kong.;fear
UE et Brexit : des enjeux économiques et des inquiétudes politiques: Les Britanniques se rendront, jeudi, aux... …;fear
US Dollar to Yen Forecast: Could USD/JPY Plunge Below Â¥100 on Brexit Risk-Off? - Exchange Rates UK $ USDJPY  Forex;anger
"Brexit decision made Nailing my colours to the mast !"" by AtlasSailing on LinkedIn""";fear
"Interesting definition of grown ups"".  Leave  Brexit Vote no to a new version of  USSR.""";fear
"MichaelWhite Brexit"" sounds like a whale-saving laxative breakfast cereal. With added fudge to get you going.""";fear
Seemingly, except on  Bremain, the idiots seem to have escaped his influence. I question the UniofOxford PPE …;fear
So which are the problem? Legal immigrants from Europe, legal immigrants from the rest of the world, or illegals? How will  Brexit help?;anger
Low wage migrants will still be welcomed by profit driven businesses after  Brexit as they are now. …;fear
There are wild rants on both sides of the  Brexit debate - ignore them. There are thoughtful contributions to be found, most on one side.;fear
Brexit won't help us control illegal immigration. A Tory government will never stop low wage labour coming in! …;anger
If the referendum says  Brexit & Scotland breaks away to join Europe can England please have another referendum to rejoin Scotland?;fear
On BBCr4today just a moment ago - terrifying observation. Well below average Gove is the intellectual powerhouse of the  Brexit team!;fear
"A CNN journalist ask random lady on London street what BREXIT"" is, & her response ""mm I don't know, is it a watch company or something?""""";anger
Rem Koolhaas speaks out against Brexit pic.twitter.com/wW5HmU5pRH;fear
LOYALtoTRUMP I wholeheartedly believe that!!  Brexit  InOrOut  LeaveEU;anger
 Brexit will be the least of my concerns if I win £1 MILLION for FREE with ColossusBets  EURO2016  FreePlay6;fear
'The six best reasons to vote Remain'  brexit …;fear
'Brexit could signal Trump winning the White House' Aaaargh! …;fear
Let's dance together!  brexit  voteremain  voteleave  eu  euref  eureferendum  uk  cartoon…;fear
Last Week Tonight with John Oliver: Brexit (HBO) via YouTube FUNNY BUT INTERESTING;fear
 Brexit. El riesgo no se ha acabado. | vía sharethis genial en su explicación dlacalle;fear
What Is ‘Brexit’? A Look at the Debate and Its Wider Meaning via nytimes;fear
Retweeted Alessandro ( pelias01):  Brexit e  Ttip nel menù del  Bilderberg, il club più segreto del mondo...;anger
Are you  Brexit or  Bremain? See which currencies to trade in each case by GoldmanSachs! pic.twitter.com/GmXsKsX47F;fear
georgesoros warns about  Brexit effect on pound! Confidence in  Fed is dissipating & more.. pic.twitter.com/u5J3pQOc2p;joy
The future of pound remains uncertain with tension increasing around  Brexit. The currency… pic.twitter.com/ELwDFlw6JK;fear
US stock futures are up 0.5%. Europe is also up. Asia is mixed. Oil is $48.82 and gold is $1,277. The Brexit still impacts markets.;sadness
"You just said it yourself David Its a proposal"" So Its NOT a deal then? David_Cameron  VoteLeave  itvreferendum  itvdebate  Brexit""";fear
Project Fear is back! The Remain camp insinuating that peace in Ireland will end after a Brexit. Bullshit!  BBCDebate  VoteLeave  EUref;fear
I’ve seen Britain’s post-  Brexit future and it’s beautiful …;fear
Brexit - 残留という見方が増えています。相場もそれを折り込んでいる … … …;sadness
It worries me that  SadiqKhan  LondonMayor might soon make the transition from writing with pencils to  Berol pens...  SomeScaryShit  Brexit;anger
If Britain decides to leave the EU, I shall never set foot in Britain again, nor contribute in any way to its economy.  Brexit;fear
Brexit e non solo, le scelte cieche delle élites …  ilmanifesto via ilmanifesto;fear
Brexit : If Britain exits,Pound sterling should rise...Euro and US dollar, should fall. Doomsday for Euro...which...;sadness
Until Brexit Vote, Markets Appear to Move with British Voter Sentiment;fear
"GRAPHIC-Retail investors short"" sterling via ETFs before Brexit vote via MailOnline  etf  brexit""";sadness
Aww don't be mean just because my eyes are too close together WorthingUKIP DavidJo52951945 Nigel_Farage  Brexit …;fear
Could a Brexit Mean a Texit? KUT;fear
Vote  Brexit with UKIP for stronger immigration controls = racist Vote  Remain with Labour for stronger immigration controls = ?;fear
 BREXIT: Ο Σοιμπλε τώρα απειλει και τους Βρετανούς (που ξέχασαν τον Τσώρτσιλ) …pic.twitter.com/CONUSzpTU6;fear
"ΤΙ ΜΟΥ ΘΥΜΙΖΕΙ; Ντ.Κάμερον: “Με  BREXIT θα κοπούν οι μισθοί και οι συντάξεις”  ThisIsACoup …pic.twitter.com/IFWQ3NO0WI";sadness
 eureferendum2016  bremain  brexit by lucydolly37;sadness
Please, register to vote and vote to remain. We are stronger in.  strongerin  intogether  euref  brexit  bremain…;fear
 Brexit or  Bremain?  Europe  politics  Brussels  EU by rrruss_;sadness
The vote was a resounding IN! Check in next week for  Brexit  Bremain  creativeagency  Nottingham  offic…;fear
Skewen boy  eddieizzard wearing a  raspberryberet & red hot high heels urging us to  bremain not  brexit...  stron…;sadness
 Brexit  UK The People of the US stand w/ you! obama will be gone SOON.  TrumpStrong The EU & UN are NOT our friend. …;fear
Former Plaid Cllr David Evans supporting vote_leave at Tregaron Mart, 7/6/16:@VoteLeaveCymru  Brexit pic.twitter.com/cjdwLg8qWl;anger
wilshry  brexit;anger
These are all brilliant but I am not Brexit and they are making me feel uncomfortable as I am guilty of some of them!;fear
Posh and Becks on Brexit ...:;fear
"Yes -  Brexit isn't a question solely for experts"", while fact of climate change is. So comparison is daft.""";fear
Surenchère  brexit …;anger
Travail, visa, santé : les questions que vous vous posez sur le Brexit …;anger
 Brexit : ce qu'il faut savoir sur les conséquences économiques Ge_Russell Marine_rabreau …;fear
Investing in public services = additional tax due to EU immigration. That's the rub, taxing those in work.  VoteLeave  Brexit;anger
Gisela Stuart raises a good point. You can't plan public services for 500m people!  VoteLeave  Brexit;fear
David_Cameron An EU transaction tax would hurt pension funds and FS companies even more than  Brexit;joy
 financeDeMarchés Brexit, taux bas, réglementation: les inquiétudes de la Banque de... xtor=RSS-39 …;fear
… What the Hell is going on here?? So Cameron will be a MEP if  Brexit vote in? Just rub our faces in this Shite;anger
Australian dollar heading for US75c as Brexit vote looms;joy
Brexit vote countdown could outweigh Yellen  djinewspic.twitter.com/5JrLYdJjOM;fear
Indian crude oil basket gains $2 on calming of Brexit fears  oil;fear
all the people with big bank accounts are panicking about brexit. Funny that?;fear
For you, for us, for all of us: please don’t leave: French businessmen to Britain on Brexit: The letter comes...;fear
"Wall Street ticks up on economy bets; Brexit fear ebbs | Reuters: NEW YORK U.S. stocks edged up on Tuesday l...";anger
Becks against Brexit: David Beckham, Rio Ferdinand back Britain to remain in EU: England football great David...;fear
The English working class will be the first victims of a  Brexit vote | Billy Bragg;fear
"David Beckham hace campaña contra el Brexit: El exfutbolista defiende en su Instagram que tenemos que enfren... """;fear
Voces de la cultura contra el ‘Brexit’: Artistas e intelectuales británicos aportan argumentos e inquietudes ...;fear
L’UPR mobilise les peuples d’Europe pour appeler les Britanniques à voter en faveur du Brexit … via UPR_Asselineau;fear
What might Brexit do for tax havens and tax justice? - TaxJusticeNet pic.twitter.com/hPW2Yv6EnZ;fear
Good  EUReferendum report from bbclaurak on BBC News at ten tonight! But why ignore Labour's petition re worker's rights after  brexit;fear
KateHoeyMP and  Brexit leaders supported by US businessmen who want GM foods sold in the UK, and a privatised  NHS;sadness
" Brexit : une brasserie anglaise propose des pintes de bière in"" et ""out"" ! …""";fear
Matthew Fisher: Brexit dreamers counting on a revival of the Old Commonwealth;sadness
Former UK Prime Ministers, Major and Blair, say an EU exit could split the UK  EUref  VoteLeave  VoteRemain  Brexit …;fear
BREXIT : WHAT DOES IT MEAN FOR EUROPE  Brexit  Europepic.twitter.com/tShkdbAeWj;anger
well, nobody is talking about  Brexit in my part of the world, unlike the  Grexit.;fear
Certains ultra marseillais alliés objectifs du  Brexit et donc de  FlorianPhillipot, j'adore notre époque.;fear
Wat doet de olieprijs in geval van Brexit?;fear
La FED preocupada por la posibilidad de un  Brexit. …;joy
Pour Vinc_Brousseau, ex économiste à la BCE, sortir de l'euro n'est pas très compliqué …  euro  Brexit  franxit  UPR;fear
British people, the people of Europe urge YOU to  VoteLeave on Thursday to help save democracy in Europe.  Brexit …;fear
So companies are going to stop advertising after a  Brexit? Really? Please.;fear
Exclusive: Jaguar Land Rover could face 1-billion-pound Brexit hit - sources pic.twitter.com/MmFc28n1rm;anger
Brexit or not, Japan's currency on strong trend now: 'Mr. Yen' - The Japan Times;fear
Brexit or not, Japan's currency on strong trend now: 'Mr. Yen' - The Japan Times;fear
Global Stocks Rise as ‘Brexit’ Outlook Steers Markets;fear
Nicola Sturgeon: SNP will discuss using euro if Scotland independent after Brexit;fear
Yellen cautions over exaggerating global impact of Brexit;fear
 Scotland  SNP  Indyref2  Remain  EUref  EUreferendum  Labour  VoteRemain  Bremain  Getyourarsesmoving …;fear
 Scotland  VoteLeave  VoteRemain  Brexit  Bremain  StrongerIn  Edinburgh  Glasgow  Aberdeen  SNP  visitscotland …;fear
 VoteLeave  EUref  Brexit Racism is at the very root of the Brexit campaign. Be careful what you wish for. …;fear
Andrew Coyne: A successful Brexit could reignite moribund Quebec sovereignty movement via fullcomment;anger
 Brexit has saddened me to find out what friends really think. People have turned out to be massive racists and IDK how to deal with it;anger
Calma en los mercados a la espera del referéndum del ‘Brexit’: Los parqués europeos cotizan casi planos a dos...;fear
Czy Brexit to koniec UE? Kowalski & Chojecki 21.06.2016 … przez YouTube;sadness
Great Britain is a net importer from the  EU: who's afraid of a  Brexit?;anger
I have railed against Brussels enforcing more and more of their laws on us. Time for a start to dismantle their interference.  Brexit;fear
I've emailed my MP to support the campaign to keep Britain in the EU - strongerin via StrongerIn;fear
So there are people who actually voted leave on Brexit?;fear
 BREXIT and how it may affect  Aussie  businesses operating in the UK. pic.twitter.com/rRSe7euMAn;fear
George Soros says Brexit would see pound plunge pic.twitter.com/g98HzPFimW;fear
What is Brexit? Britain’s EU referendum explained pic.twitter.com/0UDpuULuYp;fear
UK lawyers flock to Ireland ahead of Brexit vote  Brexit  UKreferendum;fear
For Interested Aussies: Should Britain leave the European Union?  Brexit  EUref  ukpoli  DavidCameron  auspol;sadness
ASX Shares Macro Morning: by Chris Becker Another night of waiting for Brexit to happen with central bankers ...;fear
Martin Lewis - Brexit is like gambling savings on the stock market;fear
Britain's Brexit Vote Spurs Wild Trading, Gambling;fear
Informative and important piece from thirstygargoyle on the ghost at the  Brexit feast …;fear
Asia shares rise, sterling steadies ahead of  Brexit vote;sadness
 Brexit get out while you still can Britain pic.twitter.com/f0IcwI8rSj;fear
 Brexit …;anger
Brexit not in Australia’s interest: Bishop: Foreign Minister Julie Bishop says it's in Australia's interests ...;sadness
 Brexit: Banks prepare for City exodus in wake of vote. Pic: AFPpic.twitter.com/jc8zHW7bhZ;joy
What is  Brexit? Britain’s EU referendum explained. Pic: APpic.twitter.com/jWxaDceFGJ;fear
Hi Poll reports saying Britain will remain in How are the polls in UK ? Any good news for Brexit? puffin1952  bluehand;fear
 Brexit speculation cont. driving sentiment.  AUD will follow risk trends in lead up to vote. Risk on/off platform to be established  AusBiz;fear
Brexit could lead to recession, vote to remain campaigners warn:  auspol;fear
Could Australia swing the UK's Brexit vote? - BBC News;fear
 brexit  eu  leaveeu  uk  euref  eureferendum  auspol  britain  strongerin  no2eu  notoeu  betteroffout  voteoutpic.twitter.com/2mbjrcXy4Q;fear
Brexit or Bust – …  brexit,  no2eu,  notoeu,  betteroffout,  voteout,  eureform,  britainout,  leaveeu,  eureferendum;fear
EU laws and regulations – Vote Brexit …  brexit, ,  notoeu,  betteroffout,  voteout,  eureform,  britainout,  leaveeu,;fear
Brexit equals second Scottish referendum? …  brexit,  no2eu,  notoeu,  betteroffout,  voteout,  eureform,  britainout,;anger
Brexit – 7 Reasons Vote Leave …  brexit,  no2eu,  notoeu,  betteroffout,  voteout,;sadness
Brexit or Bust – …  brexit,  no2eu,  notoeu,  betteroffout,  voteout,;joy
Brexit Stay campaign - Brexit the cry for sovereignty -  brexit,  no2eu,  notoeu,  betteroffout,  voteout,  leaveeu;anger
Brexit or Bust – …  brexit,  no2eu,  notoeu,  betteroffout,  voteout,;fear
Should David Cameron Resign Post Brexit …  brexit,  no2eu,  notoeu,  betteroffout,  voteout,  noeureform,  britainout;fear
"Reflections on the brexit; a layman’s perspective -  brexit  eu  strongerin  euref  voteleave  leaveeu  bremain";sadness
Twitter users overwhelmingly favour Brexit …  brexit,  no2eu,  notoeu,  betteroffout,  voteout,  eureform,  britainout,;joy
British Expatriates – Supporting Brexit? -  brexit,  no2eu,  notoeu,  betteroffout,  voteout,  britainout,  leaveeu;fear
The day will soon be upon us.  Brexit is every true Brits duty, make your stand on June 23 and together we will win …;fear
Dear  Brexit believers if you could add one descriptive word before or after David_Cameron name what would if be;fear
European Union vs Commonwealth - Comparative Study -  Brexit;joy
 Brexit can be achieved more ways than one! June 23  VoteLeavepic.twitter.com/LrGwNxDb12;fear
 Brexit pic.twitter.com/aLH8SWjeif;joy
 Brexit let's be very clear David_Cameron Europe is not the EU you self serving, underhanded, sociopath  OutEUpic.twitter.com/mX7UTCbEyS;fear
 Brexit fir reclamation of democracy pic.twitter.com/Emv5DWSnvt;fear
 brexit or Euro pic.twitter.com/hemyLMA9SP;fear
Conversation with a remainer  Brexit pic.twitter.com/Wn3NGGmmLl;fear
 Brexit - United Kingdom’s Relationship – European Union -;fear
David_Cameron happy to be judged on his record!  Brexit pic.twitter.com/2Gkg6ZhHNC;anger
RT = No I have not, and will not give my consent for mass unskilled migration!  Brexit let's take control ! pic.twitter.com/Rdbde592eO;fear
if you need evidence go to British expat section Australia Unwrapped website huge evidence base for  Brexit !  VoteLeave;fear
Britain's streets awash with DEADLY KNIFE CRIME number of offences skyrocket you think this is the locals?  brexit;fear
The darkest hour is before the dawn! We must have our  Brexit ! Do not let the polls fool you! The only way secure our victory is  VoteLeave;anger
 Brexit pic.twitter.com/0YWiELzftq;fear
 Brexit pic.twitter.com/eDbJ2Qn5XJ;fear
 Brexit pic.twitter.com/aRHjnYUI4e;fear
 Brexit pic.twitter.com/zKLQUPK5im;fear
 Brexit pic.twitter.com/Ik7fpBp5kl;joy
 Brexit pic.twitter.com/A2LihZ0Q8q;anger
 Brexit pic.twitter.com/AMHhkUux9y;fear
 Brexit pic.twitter.com/kLAc0AvZvl;anger
 Brexit pic.twitter.com/ea4NHTmHGD;fear
UK, Europe wouldn't b same w/out u. Stay!  NoBrexit  EU  Bremain …;sadness
"Buen artículo de PrisUY: Brexit: Una lección de soberanía para América Latina"". …""";sadness
Love it or leave it: why the UK's Brexit vote should matter to Americans … via ConversationEDU;fear
The  Brexit  vote: What are the potential  implications for  Australian  businesses? |  EU  Australia  referendum;anger
 Delphi Jumps on Fading Brexit Worries, Automated Driving Buzz. Read more: $ DLPH;fear
"What Brexit means for  TataMotors; how it will impact automaker's shares. Read more: $500570";fear
The referendum is on the 23rd of this month. Don't worry its almost over.  Brexit;fear
The  EU net is closing in. You KNOW too much. You've read secrets in the  BREXIT thriller pic.twitter.com/m2fqZc73AZ;fear
If you know too much,  EU will deal with you So don't read the  BREXIT thriller  ColdMonday pic.twitter.com/inH5BO3DCe;fear
Don't let the  EU know what you know after you've read the  BREXIT thriller DOWNLOAD nowpic.twitter.com/59AxelAbbn;fear
Download the  BREXIT thriller & make a run for it!  ColdMonday Ex-  SAS man dares take on  EUpic.twitter.com/avhrM4wzsW;fear
Ah! How is that connected with the  brexit / leave vote?;fear
In Deutschland wächst die Brexit-Angst;anger
Cameron und der Brexit: Der halb überzeugte Europäer;fear
Große Debatte der Brexit-Gegner und -Befürworter;sadness
" Brexit - ablarsi i testicoli per contrariare la consorte"" - …""";fear
Investing expert: how you might protect your pension if we Brexit .V2lFuc1gvzs.twitter …;fear
IG Survation Brexit poll: 44% leave 45% remain;fear
Autofans: Toyota: Brexit zal auto's duurder maken;joy
Top story: Global risks of Brexit dwarf the likely direct impact | Larry Summer… …, see more …;fear
AmberRudd_MP sir james dyson! read and learn! and I certainly wouldn't end the evening with you! SuzanneEvans1 on the other hand!  Brexit;fear
Debt Rattle June 8 2016  Arctic  BoJ  bonds  Brexit  Draghi  EU  FakeInvoices  growth  monopoly  refugees …;anger
Who’s Really The Fascist?  Brexit  corporatism  fascism  Hillary  Hitler  LePen  Mussolini  Trump …;anger
Nissan to take legal action against Brexit campaign for logo use;fear
[INFO]Will Brexit add 10% cost to Nissan Leaf throughout Europe? pic.twitter.com/EIbLaHeELB;fear
Brexit risks ‘dramatic damping down’ of EIB engagement: Megan Lampinen speaks to the European Investment Bank...;sadness
New post: EU referendum: Nissan to sue Vote Leave over Brexit flyer … automotorspnews;fear
In case you care, Clarkson and May are anti-Brexit- Filed under: TV/Movies,Videos,UK The hosts of The Grand Tour w;fear
'Brexit kost Jaguar Land Rover miljard pond'  Autoweek;fear
Eventuele Brexit gaat Jaguar Land Rover een miljard kosten  Autoblog;fear
Toyota says Brexit may lead to 10 percent duties on UK-built cars  Brexit  automotive …;fear
German car industry is facing weighty problems  Brexit  automotive .V2lIN3_Cytg.twitter …;sadness
The Short- and Long-Term Economic and Market Impact of a Brexit;joy
 brexit is not about  UK leaving  EU , is about  USA buying the whole f*d Commonwealth and is a profitable deal for both sides.;fear
 trading  startup for less than 1 million a day don't accept any desk during  Brexit , let bankers shiver till agree on YOUR price.;fear
Toyota warns Brexit may increase prices of its UK-built cars: The… …  Cars  Autonews  NYpic.twitter.com/llEoFy875w;joy
Britain will lose its influence after Brexit … via FlipChartRick;joy
Agreed. There will be civil war in Europe if they can't fix this with Brexit. This can't go on.;sadness
BREXIT-VOTE LEAVE ! Don't Fall for Project Fear via YouTube *Save Britain & Europe from dictatorship VOTE LEAVE;fear
There can't be a  Brexit from a socialist perspective, as no clarity about the destiny of EU national workers living in UK.  EURefReady;fear
Will  Brexit impact on borders and the control of immigration? .V1kuNQGS5Is.twitter … via openDemocracy;anger
Two weeks before the EU Referendum, an overview of the sentiment in tweets in Great Britain  EUReferendum  Brexit pic.twitter.com/wS53DGiNNn;fear
Let's take back our country from hate-filled propaganda and lies. Choose Love  VoteRemain  BBCdebate  EUref  Brexit pic.twitter.com/65W0KJjDk2;fear
almurray Today's  Brexit /  StickWithIt argument to ponderpic.twitter.com/VvgEUH3vwA;anger
When will people start looking at neo-liberalism as the reason for the hole we are in instead of blaming  forrign (sic) folk!  Brexit  stay;anger
You think things are crazy in America? Watch John Oliver explain how Brexit “would be absolutely crazy” … via Salon;sadness
Briefing with AlexSalmond on Scottish dimension of UK EU referendum  brexit  bremain epc_eupic.twitter.com/zTWYxsrCZw;fear
Think they're running scared now  Clowns  Brexit  BetterOffOut  VoteLeave …;fear
Don't need to add to this  ItIsWhatItIs  Brexit  voteleave …;fear
True but can't predict a trade war, and the EU will have to reform to survive. Prob good thing  Brexit;fear
wow that's quite a rant, incidentally I didn't mention immigration, so you clearly have an issue with this.  brexit  VoteLeave;fear
reform the way we are governed without interference from an undemocratic EU. Just a British Parliament for Britain.  Brexit;anger
Thankyou for this  brexit  voteleave  BritishBacon …;sadness
Oh the fantastic irony if that is the case.  Brexit …;fear
He does seem as pointless, dull and irritating so following to the trough would seem logical  brexit  voteleave …;fear
Yes Please. That is all .  Brexit  VoteLeave …;fear
I'm starting to think there is a hidden agenda here or he has totally gone Wibble  mad  nuts  Brexit  VoteLeave …;sadness
Remain falling in polls, novel idea more  ProjectFear leads to remain falling in polls leads to more .... Get it ?  brexit  VoteLeave;fear
My thoughts exactly, better to be lean and nimble  brexit  VoteLeave …;fear
Not really selling remain with this old chap,  justsaying. kind regards, remember to turn the lights off  brexit …;sadness
I make no comment about this except  brexit  TimeToGo  EUSSR  VoteLeave …;fear
I will be voting she leaves as my local MP which incidentally is a key marginal next general election  brexit …;fear
Am starting to get a very good feeling about this  brexit  VoteLeave  WindsOfChange  EndOfTheElites …;fear
And this is NOT to do with  Brexit  selfInflicted  mismanaged  PoliticalProject …;fear
What l'm loving about this  Brexit is the upsurge of popular feeling against the Elites who have taken us for granted for too long.;fear
Sorry but you are wrong, we're not against Europe, were against an unelected undemocratic oppressive EU  Brexit …;fear
Err..... a large number of presidents all unelected, no say in law making, control over our borders etc  brexit. …;joy
This is with respect to EU giving grants to move UK Manufacturing to Eastern Europe.  Brexit  VoteLeave …;anger
So in conclusion what your saying is the EU was and is actively working against UK industry and jobs  Brexit …;joy
Strangely this has crossed my mind as he's making such a piss poor job of it. Either way he's finished.  Brexit …;fear
So you have no direct evidence then, just opinions  brexit …;fear
Again please provide your evidence this is heresay and not very good heresay at that  Brexit …;fear
What a good article  brexit  VoteLeave …;joy
These stats are pointless you have an uncertain statistic giving rise to an unknown range.  Brexit  VoteLeave …;fear
just stay on this  Brexit link for an hour or 2 and you'll get the gist and some colourful tweets too;fear
So we're going to pay more to get shafted by EU if we don't  Brexit hmm let me think .. Go in the name of God go …;sadness
Just more  ProjectFear  cobblers you'd think they would start to get bored as we are with it  Brexit …;anger
Ah so has gone up from 20% with the increased swing to  brexit yesterday  bollocks  voteleave …;sadness
Excellent point, the way I see it is that the govt will have to act on it, legally binding? How, don't know  Brexit …;joy
though I appreciate this is an in depth document it's not proof, its speculation, opinion and heresay,  JustSaying  Brexit;fear
Think the expression divorced from reality springs to mind  Brexit …;fear
Same, keep hearing 'I don't know anyone who is voting In' as I don't. Could be a landslide?  Brexit  VoteLeave …;fear
Bugger me , Balls is out, Christ they must be desperate  HasBeen  Tosser  Brexit  VoteLeave …;fear
Well this would be more  ProjectFear then boring yawn negative bollocks  Brexit …;fear
