text;emotion
No fear of the Norway Option …  Brexit  VoteLeave  EUref;fear
Expats have nothing to fear from Brexit … via LeaveHQ  Brexit;fear
The real fear is not  Brexit but the subsequent unraveling of the EU  bbcdebate;fear
TING TING TING TING ....ITS A DUMB BELL FALSE ALARM SCAREMONGERING ON BEHALF OF PM  BREXIT …;fear
CAMERON: WHO ARE YOU KIDDING MR CAMERON...I CAN SEE THOSE KNEES KNOCKING...PROJECT FEAR NIW PROJECT THREAT  Brexit only way farward;fear
Inspiring PROJECT HOPE - ALTERNATIVE TO PROJECT FEAR NOW GONE TO PROJECT THREAT UNBELIEVABLE  BREXIT …;fear
I fear that even a  brexit vote won't undo the damage to our democracy in Britain. But I have faith in Britain to demand it all back ;fear
Start the winding up petitions for WV BMW AUDI MERCEDES cause were not buying them after  brexit now polling …;fear
Watching  ITVEUREF the  remain repeating scripted word for word rubbish of project fear  brexit camp winning debate facts not fear.;fear
How to start paying down our national debt  brexit …;fear
 brexit paradox: friends happy to save £ with cash only Estonian house cleaner [& take car to non-eco Polish bucketwash] worry over migrants;fear
Key  Brexit concern IS children - wanting for them what parents had – freedom, democracy, safety, & secure borders. .;fear
Brexit: Facts Not Fear | Coffee House;fear
Voters in key EU countries fear  Brexit would hurt them economically …pic.twitter.com/6qryrNiJz3;fear
EN DIRECT sur  Periscope : David Beckham supporting remain in Brexit referendum  news chat with Euro  euroscope  fb… …;fear
Remains project fear turns into project smear, the good old racist card being played now. Desperate  ITVEURef  brexit;fear
Cameron has engaged dirty tricks campaign, project fear and loathing in Westminster. He's losing the argument and knows it  brexit;fear
Strange that skynews focus on Woolaston's scripted departure and not Osbornes car crash interview last night.  brexit;fear
UK is a small country, immigration fuelled population density has a huge impact on quality of life.  Brexit to preserve England;fear
In the event of a Remain vote, if you haven't already done it, stop paying your TV licence. BBC bias has been shocking  brexit  PeoplePower;fear
In Brexit vote, echoes of Trumpism minus Donald Trump;fear
you think this means downingstreet should start making plans for the chance of  Brexit & share those with us? Honesty for a change?;fear
"Failing nytimes _StephenCastle aren't shy about pushing an agenda"" either. Nxt time seek min 1 opposing source/quote to yr angle.  Brexit""";fear
Any takers from Remain? Don't be shy. Why do we have the CFP and why aren't you champing at the bit to scrap it?  Brexit;fear
Over 100 comments on heraldscotland article on devolving migration. Fabulous. The debate WILL be had. Long overdue  Brexit  Scotland;fear
Why Brexit is a horror scenario for Ireland- IrishTimes zitat159828 …  Bremain  Eurozone  UK;fear
The  Bremain camp shouldn't rely so heavily on fear in the pro-EU arguments, says …  Brexit  EUref;fear
Oh the Horror!  EUref  Brexit  VoteLeave …;fear
If the majority of the UK vote for  Brexit it's called democracy. Can you remember what that is ?;fear
"Now Labour's trying to scare the Grey Vote"". Scaremongering of the highest order!  Brexit""";fear
"… fear of encouraging other European countries to make their own demands."" EU real fear of  Brexit Real change!!""";fear
First topic  Brexit. Impact on UK privacy & cybersecurity? Negligible as  GDPR will continue to apply to UK biz no matter what.  infosec16;fear
Are you  EURefReady ?remember, don't make this the last time you participate in democracy. Not  StrongerIn  Brexit pic.twitter.com/uqHwhsaK4N;fear
People behind  StrongerIn are consistently wrong. Say no to  Project fear  VoteLeave  Brexit pic.twitter.com/PPQi7OqsVA;fear
People behind  StrongerIn are consistently wrong. Say no to  Project fear  VoteLeave  Brexit pic.twitter.com/5RS0xCTdiO;fear
After the ice cream scare, are any  bookies taking odds on what the  Remain camp will come up with next?  VoteLeave  Brexit;fear
Let's start the day with a simple reminder  InOrOut  RemainINEU  VoteRemain  VoteLeave  Brexit pic.twitter.com/XEk0FJCaYm;fear
Northern Ireland’s greatest fear from a Brexit is the return to... via guardian  EUpolpic.twitter.com/XwYMoYNNCQ;fear
The polls on  Brexit are confusing, but mostly head to head. Will bravery win or project fear succeed?;fear
No matter how cunning the lies, they will catch up with you vote_leave  EURef  StrongerIn  Brexit  InOrOut …;fear
Sterling falls to eight-week low on Brexit anxiety, yen surges  EUref  StrongerIn  Brexit  InOrOut …;fear
vote_leave I FEAR the case for  Brexit has not been made. I HOPE we will  VoteRemain;fear
consforbritain Nonsense, but don't worry: on Brexit you won't have money for energy . THAT's a fresh start!  EURef  StrongerIn;fear
GawainTowler owenjbennett Nigel_Farage I'm anti Brexit and love Mandy but God, Mandelson as  Bremain spokesman is an awful idea;fear
Brutal start to the week for  Asian  stocks, with all 3 indexes  trading lower.  HengSeng -2.44,  Nikkei -3.18, and  Shanghai -0.97.  Brexit;fear
LBC all these remain campaign are is project fear!! And as for jimmy kranke sturgeon she can do one!! I'm  out  Brexit;fear
Here we go now it's turn!! The U.K. will break up if we  Brexit! More fear pushing! Not 1 in lover has said why E.U Is great;fear
Project Fear isn't cutting through the way it did in Scotland …  brexit;fear
Final  bremain speaker emphasising importance of dialogue and co-operation that the EU encourages. No fear-mongering here.  bathdecides;fear
Tonight at 7pm we discuss how will the  brexit vote affect the  eventprofs &  eventtech industry? use the  eventtechhour hashtag;fear
"Yellen: Brexit significant economic repercussions"": The head of the US Federal Reserve says a UK vote to exi... """;fear
"Yellen: Brexit significant economic repercussions"": The head of the US Federal Reserve says a UK vote to exi...... """;fear
"Fading Brexit fear fuels rand rise, keeps risk appetite intact"" by via Reuters: US Dollar Report """;fear
Dear Britain... the only thing to fear is fear itself! …  Brexit  UKreferendum  EUref  Vote  irishblogs;fear
Dear Britain... the only thing to fear is fear itself! … …  Brexit  wwwblogs  EuropeanUnion;fear
The politics of fear … via wordpressdotcom  weekendblogshare  Brexit;fear
The politics of fear … … via wordpressdotcom  weekendblogshare  Brexit  SundayBlogShare;fear
The politics of fear … … … via wordpressdotcom  MondayBlogs  Brexit  Euref;fear
Schaeuble Says Euro Area Is Preparing for a Possible  Brexit. Officials fear other nations could follow U.K.;fear
Fear Brexit? Buy US stocks: Gartman;fear
Not enough is being said for environmental case for staying IN. Decent start from mjpmccarthy …  Bremain not  Brexit;fear
3 things about Brexit that worry British tech: Britain's startup scene worries that it will struggle to recru...;fear
 Brexit fear factor sends stocks spinning … via Reuters;fear
Global Finance Professionals Worry About London's Future In The Event Of A Brexit;fear
 bbcqt thanks . eddieizzard you have helped make my mind up  Brexit. He was a shambles on there tonight. So out of his depth.;fear
the more the remain camp relies on Project Fear statements the more one is inclined to  Brexit  marr  bbcdp  VoteLeave  VoteRemain;fear
 DEVON MP was so worried about supporting  Brexit in the  EUref has switched sides to support vote  Remain!;fear
We have to counteract messages of fear & irrationality peddled by Ukip with messages of hope & love, says MollyMEP  euref  brexit  bremain;fear
One-time Labour leadership contender Bryan Gould takes apart Project Fear. …  Brexit;fear
. red13charlie .... REALITY: . UKLabour use  FEAR &  GREED tactics just as much as  BREXIT  LEAVE . …;fear
Futures rise on Brexit polls, USD bearish to start week  Forextrading  Forexlive  ExnessUpdates;fear
Cyprus government running scared of the Brexit effect  Expat News expatsblog;fear
What would Brexit mean for EU migrants to the UK and British expats?: While expat Britons may favour s...  Expat;fear
No single market access for UK after Brexit,  Schauble says. It seems to me like  europe is panicking. Dont capitulate,  voteout  Brexit;fear
The Latest: Bosnian leader says Brexit would be a mistake: Bosnia's president says a possible Brexit vote is ...;fear
Forget Project Fear. Be positive. Choose dynamism. Choose Brexit …;fear
3 things about Brexit that worry British tech: Britain's startup scene worries that it will struggle to recru...;fear
Shock Horror! ...Muslim tells lies!!!!  …  Brexit. TheMuslimIssue;fear
Hounslow London: Up to 20,000 sheds in back gardens are thought to have been converted into rooms for migrants to sleep in.  Brexit . UKIP;fear
Cameron's pathetic attempt to scare the pensioners. ...won't mention immigration overloading GP surgeries …  Brexit;fear
Public Support for the European Union Plunges as Panic sets in .V10f73jmG_8.twitter …  Brexit  brexitthemovie;fear
PANIC GRIPS DOWNING ST: ‘Toxic’ David Cameron told to take back seat after Brexit surge  brexitthemovie  Brexit;fear
British Police Accused Of Covering Up Migrant Sex Attack On 14 Year Old Girls  racist  Brexit  brexitthemovie;fear
" BBCDebate BBC seem to doing their bit for Project Fear"".... why the Hell would do that?  Brexit  LeaveEUpic.twitter.com/RTuxnFCuxH""";fear
" BBCDebate BBC seem to doing their bit for Project Fear"".... why the Hell would do that?  Brexit  LeaveEUpic.twitter.com/RTuxnFCuxH""";fear
Cameron’s support for Turkey’s EU membership should worry us all …  BBCDebate  Brexit;fear
Shock and horror, a modern politico thinks we are all stupid... Cheers Dave!  EUref  VoteLeave  Brexit …;fear
~ When will you understand, EU & UN are separate organisations. Project Fear  Brexit;fear
David_Cameron ~ EU a terrible club to be in Countries Leach financial from you & tell you what to do.  Brexit;fear
~ shackling us to £350m a day payments to EU, failing economy has terrible growth over last 10 years  Brexit;fear
~ its a nice idea but, EU are worse than Tories as we can't vote them out of office every 5 years.  Brexit;fear
Wish I could tune into this  Brexit  BBCDebate as I prepare to support family+friends for what lies ahead. Please go out and vote!!!;fear
You work for a corrupt organisation that needs a massive shake up  Brexit;fear
Tall tales about bananas: How 'euro-myths' haunt the U.K. Brexit debate: Margaret Evans;fear
Tall tales about bananas: How 'euro-myths' haunt the U.K. Brexit debate: Margaret Evans;fear
he wants the old people to get scared because old people are most likely to vote out  brexit;fear
Shock horror as the guy wearing an England tank top says he's voting out because there's potentially 500m immigrants coming.  brexit  dick;fear
David_Cameron giving patronising sound bites on the fear of freedom.  Leave  Brexit …;fear
… (LV.6) Stocks post minor gains as 'Brexit' vote nears …;fear
astonishing how the traitors in the media have made  JoCoxMP a martyr and made British Sovereignty akin to terrorism  brexit;fear
Pound Sterling is going down Friday no matter what the  Brexit vote is. If Brexit succeeds it goes down for the right reason!;fear
SkyNews David_Cameron continuing to scare people into voting remain..  VoteLeave  Brexit  TimeToGo  Liar;fear
We’re just 10 days from making the most terrible mistake on  Europe …  Brexit  Bremain;fear
  Bremain or Brexit: Campaign for positive future vs. campaign of fear  Video, breaking, news, world;fear
One argument dear to me personally - Hold your tongues: why language learners fear a vote for Brexit  EUref;fear
well ,just get rid of the current debt base money creation system and there will be NOTHING to fear..  Brexit  EUref …;fear
 brexitthemovie  Brexit come on people of Britain...take your freedom back...& get informed for a start... …;fear
Don’t worry friends from UK  Brexit means freedom for all us because the EU dictatorship must end  EUrefpic.twitter.com/s2e8khGZOr;fear
The bias of the BBC towards Brexit is shocking and appalling!  BremaIN !!;fear
Why is the BBC not showing these charts? Shocking!  BremaIN …;fear
 brexit if we remain no  NHS.. people may start robbing to get their  dentistry /teeth numbed?was no mention of D-day just Ali  agenda21;fear
Here we go again. Another 'comedian' supporting  Bremain I thought this before he wrote it. …;fear
If there's a group Canadians4Leave we need to start an Americans4Leave group.  Brexit;fear
 Brexit  BBCDebate we are facing this choice because government did not listen to peoples concern over encroaching islam on  UK  freespeech;fear
Once this  EUref is over we should ship Nigel_Farage off to Syria, something im sure both sides will support  Brexit  remain;fear
3/3 As for EU tourists they are already saying (as are EU folk living here) that  Brexit has scared them due to racism.;fear
"John Oliver's ode to the UK and EU: Last Week Tonight"" host John Oliver makes the case for why Brexit would ... """;fear
In Brexit vote, echoes of Trumpism minus Donald Trump  RobotTweets;fear
In English town, migrant Poles worry over Brexit sentiment  RobotTweets;fear
Does Kate Hoey not realise that  Brexit would mean border controls between her own country Ulster and Republic of Ireland? Channel4News;fear
 Brexit: David  Cameron’s fatal mistakes on  immigration threaten our country’s future …;fear
WTO chief says post-Brexit trade talks must start from scratch  brexit  VoteRemain  EURefReady …;fear
Andy Burnham sounds alarm at 'very real prospect' of  Brexit  VoteRemain …;fear
I don't know ANYONE who wants to remain in the EU but I don't trust any poll. Come on 23rd. Getting very nervous.  brexit;fear
guardian The knives are out and the gloves coming off. EU threats start to fly. Who needs friends like this?  brexit;fear
"LibDems paddyashdown Using The Russians"" as a scare story doesn't work. No one I know fears them. Why should they?  Brexit""";fear
Rich people in the UK don't need to worry about border controls, they have their own. It's called house prices.  Brexit  BBCDebate;fear
Watching  Brexit chat this morning. So much fear based nonsense from both sides.;fear
Shocking and xenophobic Clean up Third World brains to come serve us in Britain. That's the Brexit Charter wrapped up in a bomb for you;fear
I'd be streaming the  Brexit debate if I wasn't afraid that Boris Johnson would make me break my monitor.;fear
"i know The feeling, The whole  brexit for me feels like a personnal attack, it's a political foot in the ass""""";fear
..fear of unknown, fear of the foreigner. Socio/economic factors & snobbery of remain (Brexit an anti London vote?);fear
Much like my appreciation of Burzum, I'm hesitant to express Brexit support for fear of people thinking I'm a nationalist.;fear
'Why Brexit vote should worry Trump';fear
After 3..1, 2, 3 ..Scare, scare, scare.  Brexit will not bring Armageddon but a re shaping of a sovereign  UK again …;fear
The people telling you to  Brexit do not need to worry about the rights of an average worker.  greatdebate  StrongerIn;fear
Take 5 minutes out of your day to go on Google and look at pictures of Iceland,then weep at what are country is becoming  Brexit;fear
Wow! DavidCameron_MP couldn't even handle a head-to-head debate on  Brexit ? Must be afraid of losing the argument.  VoteLeave;fear
US Congress members defy Barack Obama to argue UK still 'at front of queue' for post-Brexit trade deal …;fear
I said from the start of campaign we'd never b allowed 2 Brexit & got attacked on here for saying it;fear
jestejedno I said from start of EU campaign that we'd never b allowed to Brexit as 2 many powerful ppl want us in EU.;fear
Anyway as I've said from start of EU REF we will not be allowed 2 Brexit as 2 many;fear
Breaking News Asia Shares Pause, Sterling Stands Tall As Brexit Vote Looms: The pound edged down 0....  Followme;fear
Breaking News Belgium's World War II Veterans Worry About Brexit: Belgium's few remaining World War...  Followme;fear
What Rubbish! The nightmare will come when France requires bailing out. It's 2 big to bail out.  Brexit will b our saviour.;fear
Brexit poll spurs UK market anxiety  Brexit  markets …;fear
OMG BorisJohnson hair has gone bottle blond. Overnight. Nice  balayage job  brexit  realitycheck;fear
Another lighthearted take on Brexit & Project Fear after all the heavy debating: …;fear
Pete Kendall says the USA still doesn't import any of our beef and lamb and they are supposed to be our mates! Brexit would threaten trade;fear
Farmers shouldn’t fear a Brexit: Irwin;fear
 Trump in  Scotland June 22nd. Day before  EURef. He *will* be  racist, offensive, and will publicly support  Brexit. Worth 3% to  Remain.;fear
If you vote  Brexit, you are believing the lies of St  Farage: An alcoholic, racist, lazy, millionaire, fraudulent tax dodger. Simple.;fear
. don_pittis looks at how the  Brexit's impact on Canada is part fear, part reality pic.twitter.com/I5awj5qZrc;fear
The ghost of colonialism is haunting the British people. They're afraid what they did to others will now happen to them! Karma baby!  Brexit;fear
 fashion  news 6 effects a Brexit may have on the Fashion industry;fear
 fashion  news 6 effects a Brexit may have on the Fashion industry;fear
Brexit could mean more buying power but tougher immigration, agents fear: Brexit won't impact the language ma...;fear
"With visa changes post-Brexit, for UK artists touring in Europe, it wouldn't happen. It would be a nightmare."" - Jeremy Pritchard E_E_""";fear
Getting nervous about prospect of  Brexit. Thought  Remain was in the bag but it's not. Pls use your vote to be heard -especially younglings;fear
Best get up on last day off. Already been called racist for wanting  brexit good start to day;fear
What's to fear? Unless you happen to be on the gravy train  Brexit  LeaveEU …;fear
Brexit is the only way to stop this comedy! Stupid from start and never gonna last! Swexit is next on agenda!  svpol …;fear
Those who fear brexit think they have 2 work one day. And have less money. The rich. True.;fear
Like I stated at the start. Holland, Germany and Nordic states will eventually leave EU on  Brexit Inevitable! EU is fucked!;fear
UK law is subservient to the ECJ If you want democracry take back control and vote  Brexit  VoteLeave in  EURef …;fear
EU has NO single market in services  Brexit has HUGE economic opportunity not FEAR  VoteLeave telegraphnews …;fear
Never heard of AndrewCooper__ but he has blocked me Touchy and afraid of  Brexit You need to be more positive on  VoteLeave;fear
No story up on BBCNews website on Lord_Sugar racist GiselaStuart racist comments Maybe Friday or maybe Monday or maybe not at all  Brexit;fear
No story up on BBCNews bias website on Lord_Sugar racist GiselaStuart comments Maybe Friday or maybe Monday or maybe not at all  Brexit;fear
 Brexit Worry Radiates Around World as Poll Puts Traders on Edge → via markets;fear
George Osborne warns cuts start on Friday if Britain votes for Brexit;fear
"Wall St. ticks up on economy bets; Brexit fear ebbs via Reuters";fear
In Brexit vote, echoes of Trumpism minus Donald Trump;fear
Food for thought if you are going to vote on the  BREXIT issue.. …;fear
"Cliche based brand Brexit says take back control"" from ""project fear"" but with no facts or substance. It's a dead end campaign.""";fear
If you want the  brexit debate in a nutshell, its basically respected economists arguing w British people who wish they could vote for Trump;fear
[Appeal] We need for a french radio interview any contact with an english farmer (scottish better) to talk about  Brexit Thanks. Please RT;fear
Leaving the European Union does not mean leaving Europe. That would be geographically challenging.  Brexit  brexitdebate  brexitthemovie;fear
Investor fear is not unjustifed:  Brexit risks cannot be easily downplayed. DorvalAM_Eng OECDpic.twitter.com/l6uz5gF067;fear
Only accurate thing  Brexit has done is call the Remain campaign ‘Project Fear’, spot on, you should be terrified;fear
Project fear reoladed with Schauble's threat  Brexit …;fear
BBCWorld Really the Americans fear the  Brexit ?;fear
Be scared, vote  RemainINEU and and don't do like Switzerland and Norway - terrible, now part of the Third World outside Europe.  Brexit;fear
An awful lot of silly bickering! itvnews  Brexit  UK Why be so rude to each other?  Debate & stop shouting please! …;fear
Asian markets fall as Yellen sounds alarm over Brexit...;fear
Belgium's WWII veterans worry about Brexit  WorldNews;fear
In Brexit vote, echoes of Trumpism minus Donald Trump  WorldNews;fear
In English town, migrant Poles worry over Brexit sentiment  WorldNews;fear
"Wall Street ticks up on economy bets; Brexit fear ebbs  Business";fear
"Wall St. ticks up on economy bets; Brexit fear ebbs  Business";fear
news  london EU Referendum: Would Brexit prompt London to go it alone? - BBC News  UK  greatbritain;fear
"Irwin Armstrong concludes When you go to vote, think of the future and your family's wellbeing.""  brexit  feile16";fear
More bs from Dodgy Daves camp. David_Cameron start packing now mate  Brexit is on the horizon you've failed …;fear
What is it with the Bremainers!!!Trying to scare & bully people into voting their way. No, if anything it makes us more determined.  Brexit;fear
Schäuble warns that UK will not have access to Single Market post-  Brexit vote as Tusk warns new dea …;fear
If we Brexit, carrots could start being used in Cornish Pasties again;fear
If we Brexit, carrots could start being used in Cornish Pasties again;fear
 Brexit  VoteLeave  ProjectFear Project Fear is a déjà vu from Norway: it has never worked. …pic.twitter.com/0XQ5f0gvud;fear
"Too much fire, too much heat"" - Why Brexit vote should worry Donald Trump - CNN …""";fear
EU's army dream:  Remain vote would be a THREAT to our security  Brexit pic.twitter.com/6h59WSZNU3;fear
 British pound falls to 8-week low on  Brexit anxiety, yen surges … FinancialXpress;fear
 Brexit  BetterOffOut  EU  Terrorism  Merkel …;fear
But not as bad as facing complete disintegration & collapse of your political EU superstate project post  Brexit. …;fear
UK started Industrial Revolution. Time to start another.  Brexit  VoteLeaveTakeControl …;fear
"insists that  EUref is not about his future as PM. I worry of we leave, we would loss of access""  VoteLeave  Brexit""";fear
EU feels like a quicksand, UK keeps sinking further & further into it. GET OUT NOW before it goes over our head  VoteLeave  Brexit  ITVEURef;fear
Fear paralyses but Hope inspires. UK has nothing to fear by leaving EU  Takecontrol  VoteLeave  Brexit;fear
iVoteLeave Another Dirty, Mud slinging claim by  Remain. DETERMINED to scare Brits to Stay  VoteLeave  TakeControl  BeLeave;fear
RuthDavidsonMSP Yes I am 100% sure  VoteLeave Want Britain Europeans to be rid of EU bureaucrats & despots  TakeControl  BeLeave;fear
Worth reading.  brexit Our last chance to escape from the Europe disaster movie via;fear
the politicians' fear tactics don’t seem to be working to prevent  Brexit, can’t wait to see what they try next.;fear
"John Oliver's ode to the UK and EU: Last Week Tonight"" host John Oliver makes the case for why Brexit would ... """;fear
This is too scary for words. If Germans start playing cricket it's over for Britain...  Brexit theJeremyVine …;fear
No one wants Carney's panic money at BOE  Brexit auction ttp://bloom.bg/28Kd4SD eshelouisepic.twitter.com/guBWaGRZvw;fear
This Brexit stuff is horribly divided. I thought America had a monopoly on dirty campaigning and fear mongering but evidently not.;fear
Brits, don't let the fear mongering get to you Get out of the  EU while you still can!  Brexit MercoPressNews;fear
After  Brexit expect £ to rise against €, some short term political stress in London, but nothing compared to the sheer panic in Brussels;fear
DanHannanMEP The  voteleave  brexit  leaveEu campaigns certainly turning up some brilliant communicators inspiring faith&confidence in UK;fear
I'd hardly equate words of hope,confidence&aspiration directed at our OWN Country the UK with Hitler/Nazism  Brexit …;fear
Last day to register to vote in the  BREXIT referendum today! Contact your local sinnfeinireland office, rep or activist before 5pm today.;fear
George Osborne warns cuts start on Friday if Britain votes for Brexit …pic.twitter.com/ZFo1Xo6cOU;fear
In Brexit vote, echoes of Trumpism minus Donald Trump;fear
In Brexit vote, echoes of Trumpism minus Donald Trump;fear
not often i disagree but  Bremain has been scare mongering too, & receiving far more media oxygen (of course).;fear
Interesting and alarming... Does  brexit mean disabled folk will be no longer looked aft...hing oan a minute... …;fear
Brexit Jitters : 3 Areas of Concern for UK Businesses  Brexit pic.twitter.com/If1WbbMEzz;fear
Europe's nervous silence on  Brexit CNNI  DavidCameron Do no harm Strategy whose he fooling;fear
Watch  Brexit The Movie Before You Vote. What Kind of world do you want for your children?;fear
Remember to register to vote for  Brexit on  June23rd. Last chance is before midnight today! Have your say and vote! …;fear
cakenlasers but they don't need to They only need to scare people enough to vote for  Brexit. Me, I'm beginning to worry ...;fear
"John Oliver's ode to the UK and EU: Last Week Tonight"" host John Oliver makes the case for why Brexit would ... """;fear
"John Oliver's ode to the UK and EU: Last Week Tonight"" host John Oliver makes the case for why Brexit would ... """;fear
 UK vote will shape our future.  brexit would damage one of the most important peace + solidarity projects  betterIn  bremain  EU  hope;fear
Since when is realism scaremongering? There is no other solid argument from the  Brexit Other than they don't support project fear  ITVEURef;fear
What is  TTIP? And six reasons why the answer should scare you …  BeLeave  LoveEuropeLeaveEu …;fear
Why are  Remain  StrongerIn & Cameron so afraid of a level playing field?  EURef  Brexit …;fear
THIS! Cameron's own security advisors say EU UNFIT to handle UK borders. Vote  Leave & regain control  EURef  Brexit …;fear
If  Remain has a credible fact base they should use it: scare-mongering & ProjectFear is ludicrous  Brexit  EURef …;fear
YEs - that would have had everybody running for the exits!  EUDebate  BeLeave  LoveEuropeLeaveEU …;fear
Markets grasp risks of  BREXIT axzz4BU50uOLv … while  Boards fear … faznet SPIEGELONLINE FT BBCBusiness;fear
Latest European news European stocks post 3rd day of gains as Brexit vote looms;fear
David_Cameron are you afraid to face of with Nigel in person? How can a PM shy away from a debate. Shame on you  Brexit  DodgyDave;fear
In / Out? Shake it all about!  BBC1  EUReferendum  TheGreatDebate SSE Arena, Wembley;fear
James Dyson backing  VoteLeave because he knows a post-  Brexit UK would have the low wage, zero rights economy that would improve profits;fear
hilary benn unwittingly declares  projectfear wont overcome primacy being given to sovereignty and a fresh start after  brexit!  EURefReady;fear
 immigration. Cameron having ambition for low numbers is not the same as controlling the flow. he lies. Vote  leaveeu and seek  brexit.;fear
In the closing stages of the last Election the Bookies were calling it for Miliband becoming the next PM.  brexit;fear
Is Jo Cox's death being politicised by  Remain? It certainly seems that way. The timing of her widowers interview seems opportune.  Brexit;fear
In the event of  Brexit EU business, including its farmers would start to call the tune. Unlike remaniac politicians, business is not stupid;fear
Brown, Lord Parasite of Kinnock and Rose (wages rising is bad news) -  Remain sure know how to pick them.  Brexit;fear
lol! Ah Mr Project Fear .... An Independent would be but Brexit we will be better for it!!!!!;fear
Trump legitimises this in the US.  brexit leaders legitimise the same mentality in the UK. Support it at your peril. …;fear
 EU wants UK 2 play  muslimroulette. Y shd we have 2 worry abt who means us harm & who not?  BREXIT! I want my country back!!;fear
Don't overly worry about this Marseille business, if the  Brexit lot have their way none of us will be invited back anyway  EURO2016;fear
"BBC News - Donald Tusk: Brexit could destroy western political civilisation 38;utm_medium=twitter … -HolyMoly this is feckn shocking  brexit";fear
Craig's View  Bremain: White male tells other UK citizens how to save the world … via YouTube;fear
High anxiety over  Brexit survey crashes  UK site -;fear
Fading Brexit fear fuels rand rise …;fear
So glad TUR&ENG aren't in the same group.Combination of  Brexit  Islamophobia Turkish & English hooligans would have proven deadly  EURO2016;fear
Brexit fears haunt UK fintech;fear
Brexit would mean higher food prices, warn former retail bosses -  finance  news;fear
Forget Project Fear. Be positive. Choose dynamism. Choose Brexit;fear
US funds cut UK exposure amid Brexit fear  financeNews;fear
 RegisterToVote last chance tomorrow for  Brexit or  Remain in EU for UK... 6m not registered !;fear
Canadian Brexit impact part fear, part reality: Don Pittis  newsbusiness;fear
"Yellen: Brexit significant economic repercussions"": The head of the US Federal Reserve says a UK vote to exi... """;fear
US funds cut UK exposure amid Brexit fear;fear
 Brexit speculation shaking global  economy: WorldBank pic.twitter.com/BiO22uUtyG;fear
U.S. stocks log second day of gains as Brexit fear eases;fear
Brexit: Soros warns of 'Black Friday,' Dr. Doom agrees: George Soros says that a Brexit would unleash powerful… … CNN;fear
The Tell: Brexit fears are just another brick in the ‘wall of worry’: Hand-wringing over the… … MARKETWATCH;fear
Egypt Brexit sparks fear of increased pressure on Egypt and emerging economies: (MENAFN - Daily News… MENAFN;fear
Turkey Brexit sparks fear of increased pressure on Egypt and emerging economies: (MENAFN - Daily News… MENAFN;fear
Brexit fears haunt UK fintech …  fintech;fear
"Brexit Trumpists exploit Orlando fear angle"" for UK votes  Brexit Despicable! …""";fear
Don't look now, but  gold is just $15 away from $1,300. So much uncertainty and fear going around.  Brexit  negativeyields  ECB bondbuying;fear
The amount of fear-mongering on  Brexit is deafening - EU president: new Britain-EU relationship would take 7 years;fear
 CCOT  Bilderberg2016 Elites Fear  Brexit Would Reverse 70 Years of Atlanticism …  NWO  UKIP  BritainFirst  PEGIDAUK;fear
Enda cited in the last  brexit debate on BBC. Did he really say we'd have to have border controls?;fear
"Yellen: Brexit significant economic repercussions"": The head of the US Federal Reserve says a UK vote to exi... """;fear
Ireland has nothing to fear from a Brexit …;fear
$ HL/:LN Hargreaves Lansdown triples staff to handle Brexit vote dealing demand  HARGREAVES LANSDOWN PLC  LDN100;fear
Real fear I have over a remain  Brexit vote is the EU top brass juncker,Trusk& Merkel will think their agenda has been given a mandate;fear
as risky as it is for this island there's a part of me that wants to see a  Brexit as its only way to shake up the whole EU;fear
Brexit fears haunt UK fintech by Finextra;fear
Asia shares pause, sterling stands tall as Brexit vote looms  business  news;fear
Brexit fears haunt UK fintech  fintech  news;fear
A lot of  undecideds want to know what the  Brexit plans are if we manage to win on the 23rd. They are afraid of that leap into the unknown;fear
Project Fear doesn't appear to be working!  brexit …;fear
 Brexit shorthand =  fear  chaos  Remain =  stability  economy now there's no need to follow increasing tempo of hysteria that's escalating;fear
The head of BT is worried that  Brexit will allow a future UK gov to respond to public concerns & legislate on scam & nuisance calls.;fear
Forget Project Fear. Be positive. Choose dynamism. Choose Brexit | via telegraphnews …;fear
Don't worry about our media anyone watching knew who aced the debate, they are helping  Brexit same as Trump!! …;fear
I liked a YouTube video BREXIT - VOTE LEAVE ! Don't Fall for Project Fear;fear
"Especially considering  brexit // YELLEN: Economy faces 'considerable uncertainty'...  economy  world~r/DrudgeReportFeed/~3/4jzUP3QcNl8/fed-chair-yellen-says-us-economy-faces-considerable-140545044.html;_ylt=AwrXnCWulGlX2A0AoGLQtDMD;_ylu=X3oDMTByN3UwbTk1BGNvbG8DZ3ExBHBvcwM5BHZ0aWQDBHNlYwNzcg-- …";fear
 Brexit Would Permanently Impair UK, Says IMF …  Investing  Investors  News;fear
FIRST FINANCIAL INSIGHTS:  Brexit Would Permanently Impair UK, Says IMF …  Investing  Investors;fear
FIRST FINANCIAL INSIGHTS:  Brexit Would Permanently Impair UK, Says IMF …  Investing  Investors  News;fear
FIRST FINANCIAL INSIGHTS:  Brexit Would Permanently Impair UK, Says IMF …  Investing  News;fear
"Wall Street ticks up on economy bets; Brexit fear ebbs | Reuters";fear
In Brexit vote, echoes of Trumpism minus Donald Trump: WASHINGTON (Reuters) - To U.S. voters who have witness...;fear
As horrific&heartbreaking  JoCoxMP murder is. Do not forget millions died stopping a european dictator from ruling us  Brexit  LeaveEU;fear
