text;emotion
 BREXIT  Merkel should be sectioned. I am sure a lot of  Germans would like to do much worse to her.  Immigration  VOTELEAVE;fear
 BREXIT Problem is most of our youth have been  dumbeddown & have  NoIdea what is going on in the  FascistEU worrying about facebook & hols;fear
 BREXIT Mr £100m: Outrage over bonus for boss of housing firm propped up by  taxpayer-funded Help to Buy  VoteLEAVE …;joy
 VoteLEAVE Your words not mine Have a lovely day  BREXIT;fear
 VoteLEAVE That is because  refugees will NOT be housed next to  MPsHomes  Immigration  HousingCrisis  NHS  Schools  BREXIT;sadness
 VoteLEAVE They will not care & would sweep under carpet to get their Stay vote  BREXIT  Immigration  ToryElectionFraud  LEAVE MorphyJim;fear
 VoteLEAVE I used to believe in the fairies too but SO MANY LIES  BREXIT sandieshoes David_Cameron Helen_Whately;fear
 VoteLEAVE His scriptwriter is rubbish because he ALWAYS gets them wrong - so much for Office of Budget Responsibility!  BREXIT ktf1965;anger
Left wing journalist pollytoynbee doesn't support  Brexit even though she admits EU policy makes bottom 10% suffer pic.twitter.com/2q7oDVIq20;fear
As a once Conservative voter, proud and patriotic English man I now despise the Conservative PM of England. How incredibly sad.  Brexit;fear
Bucket of sand required on daily_politics for Margaret Hodge to stick her head in I think  Brexit;fear
Let’s be honest, capital is not fleeing Britain because of  Brexit …;anger
jibbycampaign and the EU dictates how that £4 should be spent!  Brexit  EUref;anger
nobody in government is considering possibility of  Brexit so - publicly at least - no plan in existence.;anger
Daniel Ryan raconteur discusses Britain's potential withdrawal from  EU,  IP-based economy.  Brexit;fear
I think the trend for the pound in the past couple of months has been tracking  bremain confidence.;fear
Soros Says Brexit Would Make Some Speculators Rich, Voters Poor …  Newsmax via;fear
MBS RECAP: Bonds Continue Back-Tracking Before Brexit Vote  Coaching;sadness
Cameron has played the anti-EU, anti-immigration card for ages then expects voters to look at genuine facts now.Too late  Brexit  Bremain;fear
Every person I know personally who is voting LEAVE is either a racist or as thick as pigshit, usually a combination of the two  Bremain;sadness
Serious question. What impact, if any, would  brexit have on pricing of  whisky? ocdwhisky TheWhiskyWire WhiskyDiscovery;fear
EU referendum: Soros warns of Brexit threat to pound and jobs …;fear
EU Referendum: Would Brexit prompt London to go it alone? …;fear
EU referendum and brexit betting: who’s winning in organic search?  paidadvertising;fear
My 92 year old Mother just completed postal vote for  Brexit . She changed from  Remain because she didnt like the PM scaremongering;fear
Peso respira por encuestas que favorecen el no al Brexit;sadness
 Brexit Will Take Down  Euro Along With  GBP:  currencies meet  geopolitics!  centralbanks $ fxe $ uup  eu $ fxb $ euo;anger
So where are my UK friends at with  Brexit? The vote could go either way, it seems. Destabilize? Strengthen? What's your guys' opinion?;anger
So where are my UK friends at with  Brexit? The vote could go either way, it seems. Destabilize? Strengthen? What's your guys' opinion?;joy
The  Brexit debate seems to be evenly split down the middle... according to the highly refined analysis of my Twitter responses. So go vote!;joy
"Boris Johnson will make TV apology if Brexit triggers recession"" Well thank God for that - that'll make it all better!""";anger
An Englishman, Scotsman & a German walk into Westminster after  Brexit win ......  BBCDebate;fear
 SnoopersCharter  InvestigatoryPowersBill  privacy  brexit  britain piersmorgan  London  Queenat90 eltonofficial …;anger
If feeling overwhelmed or confused how to vote in  Brexit, just remember that Donald Trump would vote out. Easier now, no?;fear
 Brexit I'm going to buy my Euros for summer hols tomorrow. Don't know how much they'll cost after tomorrow! mikejackson1948 nl_brown;fear
 Brexit …;fear
I hope the brexit brigade dont think its now an EU regulation to barcode cats;fear
 Remain campaign say fall in UK stock market is due to  Brexit fears. Can they explain why markets in Europe & Far East have fallen further?;fear
Why We’re Not Brexiting UPSLongitudes  Brexit;fear
Don't give a shit what my traitor MP is voting , i will be voting OUT  Brexit  VoteLeave;fear
If u are wondering how the EU works and how it doesn't benifit us,then watch this …  Brexit;fear
If u r wondering how the EU works n how it doesn't benifit us, then watch this … open ur eyes  brexit;fear
 brexit  VoteLeave  takebackcontrolpic.twitter.com/CjdMAggUXg;fear
WalesStrongerIn If u r wondering how the EU works n how it doesn't benifit us, … open ur eyes  brexit;fear
WalesStrongerIn If u r wondering how the EU works n how it doesn't benifit us … open ur eyes  brexit;sadness
If u r wondering how the EU works n how it doesn't benifit us, then watch this …  brexit;anger
Check-point Paddy' My latest cartoon feat. george_osborne and dupleader  brexit  EURefReady  EUdebatepic.twitter.com/tHbIVGzSZA;anger
 Brexit: Catholic Bishop warns against ‘Leave’ vote in referendum …;anger
Tragedies in Florida and Great Britain set a somber tone as the Fed stands pat and the vote on the “Brexit” looms.;anger
that because 99% of the brexit campaigners are racists and xenophobes (doesn't include leave voters who aren't part of it);fear
 Insights Global  stocks are experiencing volatility as investors consider the possibility of  Brexit.;sadness
What comes first after  Brexit StrongerIn? Global recession, WW3, or OAP's losing free bus passes? Hope will prevail over fear.  VoteLeave;fear
Black Friday saved Uk manufacturing and jobs- devaluing was a saviour Soros warns of Brexit threat to pound and jobs …;fear
You have to be quite good at following rules.  imarulefollower  Brexit  LeaveEUpic.twitter.com/NLRTx6jt30;fear
Boris is Bloody Brilliant for  Brexit;fear
tories and brexit call it red tape. Our rights. We fought for them. Tories always opposed them;fear
Typical Daily Fail just running unsubstantiated  Brexit lies …;fear
noe they won't because Aldi and Lidl are cheaper.  brexit;fear
George_Osborne project fear being ramped up but we aren't buying it.  brexit;fear
I have to say - my local MP andrealeadsom is the outright star of  Brexit - she must play a more prominent role.  No2EU;fear
Frontrunning: June 21 - Tiny Tilt in ‘Brexit’ Polls Roils Global Markets (WSJ) Oil prices slip after rally as m...;anger
 Bremain pic.twitter.com/K36dCv5faZ;fear
Why would our jilted EU partners make Brexit easy? …;fear
Martin Lewis - Brexit is like gambling savings on the stock market;fear
Read L. Borjes and A. Menon on how the  UK view its  EU membership: …  EUref  Brexit pic.twitter.com/bBGh03VJ1D;anger
The latest The Southwark Republic Daily! … Thanks to Keyranoceros AWilliamsTweets red13charlie  euref  brexit;fear
The latest The Southwark Republic Daily! … Thanks to AbsRainbird cityeyrie _Kat_Thomas  brexit  scottishstreetparty;anger
+ the consequences that'll come from brexit will limit us economically, politically & socially. that's all i gotta saaaay :)  VoteRemain;fear
Well it's hardly the first time. Remember  indyref?  Brexit …;sadness
Κατά του Brexit ο Ντέιβιντ Μπέκαμ pic.twitter.com/7RzDvbcTWU;fear
oh goodness,  brexit talk on the Archers!;fear
Parce que dirigeants s'accrochent à l'  euro tels berniques à leur rocher. Un grand coup de lame s'impose!  Brexit …;anger
 Pleasedontgo says SPIEGELONLINE to the UK: from the heart or the control room in Washington?  Brexit;fear
Suspended: Yorkshire Brexit councillor who posted ‘vile’ Jo Cox slur on Facebook: A Yorkshire councillor has ...;sadness
Are you OUT or IN?  Brexit  BrexitDebate;anger
 Notalottery  Daily  Desktop Billboards (No 127a) 9th June 2016.  Brexit  VoteRemain  VoteLeavepic.twitter.com/6r33SAwOQ5;fear
The count is on at Brighton College's EU referendum!  Brexit or  bremain? We'll find out soon... pic.twitter.com/R3fGNdZvh8;fear
Chancellor George Osborne warns Sussex to be aware of risks of Brexit when voting on Thursday …;fear
The main thing I've taken from the whole Brexit palava is that a large percentage of people are lacking in common sense;joy
Brexit like writing a blank cheque with no guarantees, says care homes chief;anger
listen!  Brexit campaigners are fighting for an  England that doesn't exist, says Rem  Koolhaas  designthinking;fear
Armed forces veterans call for troops to vote out …  BritishForces  Brexit;fear
If Chuka Umunna doesn't make you want to  VoteLeave nothing will  Brexit  BBCDp;fear
Anti-EU sentiment is on the rise across Europe according to a new study …  Brexit;fear
Letter from Chairman of JCB to all JCB employees and JCB pensioners...  Brexit  VoteLeave  VoteRemainpic.twitter.com/Al1jj9KvFe;anger
Race-baiting Farage questioner: 'ITV invited me on because of my black podcast'  Brexit pic.twitter.com/iVkgkxF5hZ;fear
Has  StrongerIn thought of asking JoeyEssex_ for opinion on the economy ?  itstheeconomystupid  VoteLeave  Brexit;anger
Nice to see little England alive and well in  Solihull  Brexit pic.twitter.com/BQVGs3gXgi;anger
Popular MP ditches  brexit due to leave campaign lies. Will now reject high risk & vote Remain.  euref  StrongerIn …;fear
PS Watching  Brexit vote w/almost as much trepidation as I'm watching our pres race unfold. Horrifying possibilities abound.;fear
 Brexit good read …;anger
 IPBill - the whittling away of human rights by Conservatives AND labour - imagine what it'll be like after a  Brexit;anger
Nicely put by Dapfalk:  indyref was chance at new start,  brexit is just a Tory hell (I’ll add neoliberal to that);fear
.  EU can provide key external scrutiny, prevent abuse of power & protect vulnerable.  Brexit …;fear
Europe: In or Out? A legal perspective. New blog post by ProfDavidRosen Bruneluni  brexit  EUreferendum;fear
BiE's Dimitrios Giannoulopoulos explains strong - positive - case for  Bremain  VoteRemain  UKinEU. bruneluni …;sadness
BiE member Prof Mitsilegas in Crim LR article: Brexit will limit the avenues of criminal law co-operation between the UK & EU.  bremain;anger
The quintessential English writer, jk_rowling, a very prominent supporter of  Bremain. pic.twitter.com/VUcLFxuW2V;fear
The UK can indeed lead in Europe: !The-UK-can-lead-in-Europe/guzjp/5765db190cf2d021c401ab3e … vote_leave StrongerIn UKandEU  bremain  brexiters …;fear
Perchè Chicco non abbandona MAI nessuno. Nemmeno gli amici inglesi  Brexit  MaratonaMentana  SpecialeTgLa7pic.twitter.com/uWqqFuDGgI;fear
Listen to Brian O'Connell's interview with conorbrophyRTE on TheBusinessRTE following our Conference  brexit …;fear
Video number 2 from Bob Geldof ...  Brexit  PhoneaFriend …;anger
"Thanks to for hosting  Brexit No better trade deal on offer if UK votes for Brexit’ - Yorkshire Post …""";anger
Glad to debate  Brexit in Newcastle tonight with SusanHayes_ JohnMcCallister SDLPlive  PhoneAFriendpic.twitter.com/LYqvjl0VaK;fear
Glad to join Indo Brexit Podcast  Brexit  PhoneAFriend ‘Ireland stands to lose the most should the UK leave the EU’ …;anger
The Cornish Pasty Association against  Brexit because it has benefited from EU Protected Food Names scheme …;fear
JohnJMcGrane talking about  Brexit in today's 1pm Blab from Sage  phoneafriend …;anger
 brexit;anger
Boris Johnson will make TV apology if Brexit triggers recession That'll be helpful, won't it.  prat;fear
back up your accusation. Not with media hearsay. When did Putin back Brexit?;fear
Ooops, A £2.4Bn bill on it's way - Cameron will stamp his feet on that one too. He'll still stump up our cash though  Brexit;anger
Got one on my Jag  Brexit;fear
Nature lovers, birdwatchers,  Brexit is a threat says Friends of Earth  remain4nature;fear
Tell your parents what  Brexit could mean  racism  climatechange  economy says jonathonporritt YoungGreenParty BristolCYC SWYoungGreens;anger
Predictions of recession if UK leaves EU based on 'bizarre assumptions'  Brexit  VoteLeave  eureferendum;anger
75: Not Out, 2. Out into the World broadcast: via bbciplayer  Brexit  VoteLeave  eureferendum;anger
try watching this, it's less than 3 minutes and informative …  Brexit;anger
The EU - a burning platform  Brexit  VoteLeave  EUreferendum  EUref;fear
Professor Minford on  Brexit  EUreferendun  VoteLeave …;fear
The poor will get poorer and the elite bureaucrats, bankers, multinationals etc will get richer if we stay.  Brexit  EUref;fear
iVoteLeave I will be scared if we remain  brexit  EUref;anger
I can't believe people might vote for  Brexit when Eddie Izzard and Benedict Cumberbatch both told us not to.;fear
If leave give all EU money to the NHS our farmers are completely stuffed  Brexit;fear
"Don't mention the war"" basil faulty backs  brexit""";fear
Well said Sadiq Khan!  Brexit equals  projectHate;fear
Pls send your  EUReferendum  inorout  Brexit  Leave  Remain flyers & ephemera pic.twitter.com/ygxs6wrhZE;fear
Pls send BrisUniSpColl  EUReferendum  inorout  Brexit  Leave  Remain ephemera. Image: 1975. pic.twitter.com/wEX3ALaaBi;fear
Europe Stocks Could Plunge 24% in  Brexit, Stress Study Shows via markets;sadness
Schäuble:  Brexit would see UK leave single market EurActiv;sadness
The Brexit crash will make all of you poorer – be warned | George Soros;fear
"Checking out: Hold your tongues: why language learners fear a vote for Brexit"" """;anger
Food for thought  leave,  voteLeave,  EURef,  brexit Professor Michael Dougan, University of Liverpool via YouTube;fear
Is the EU really run by unelected bureaucrats?  voteleave  leave  euref  brexit …;fear
Figures suggest  UK economy has already gone from HERO to ZERO due to  Brexit  EURef;fear
 Brexit row as Tory MP says troops didn’t die at D-Day so  EU rapists can sit in our jails. The Home Secretary...;fear
"MORE THREATS FROM OUR EU FRIENDS""... ANYONE ELSE GET A WARM FEELING FOR THEM?!  BREXIT AND LET THE EU IMPLODE!... """;fear
EUROPEAN DEMOCRATS SEEK INSPIRATION FROM BREXIT And they want you to Vote Leave. Well made video. When you cast...;joy
PLEASE SHARE: The Director of the CBI (Confederation of British Industry) comes out for  Brexit. 1 minute....;anger
EU REFERENDUM RESULT: WHAT HAPPENS IF IT IS A DEAD HEAT OR 50/50? WHAT would happen if the Brexit and Remain...;sadness
PLEASE SHARE & LIKE... Show your support for  Brexit add to your profile... We MUST Vote Leave to save Britain!;anger
PLEASE SHARE & LIKE... Show your support for  Brexit add to your profile... We MUST Vote Leave to save Britain!;joy
Battle for Britain Don't let Brussels Rule Britannia  BREXIT...;fear
PLEASE SHARE & LIKE... Show your support for  Brexit add to your profile... We MUST Vote Leave to save Britain!;sadness
Celebrity endorsement for Remain! Naturally it's the people who support Brexit who are all extremists and those...;anger
 BREXIT;anger
Share- 100 REASONS TO VOTE TO LEAVE THE EU ON THURSDAY  Brexit  LeaveEU  Freedom;joy
 RemainINEU Vs  Brexit -2;fear
"YES. BUT IF THE BRITS BREXIT"" AND TRUMP IS POTUS, AMERICA WILL NOT BECOME ANOTHER ""LITTLE ASIA"". …""";fear
Hear the pros & cons of Britain leaving the EU from a financial standpoint, 14 Jun  Brexit pic.twitter.com/u0zA2RdUYx;fear
 EthnicMinorities voting for  Brexit Do think, about your next meal, and vote, or you're the next meal!  VoteRemain  VoteLeave  EUref 2/;anger
 EthnicMinorities voting for  Brexit, don't be the Turkeys who voted for your  Christmas to come sooner  VoteRemain  VoteLeave  EUref 3/3;sadness
"Shut up about Fear"". Brexit is the fear campaign of immigration and jingoism.  BBCDebate""";fear
Gove warns of 'Bogeyman' tactics from In camp  EUref  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;sadness
The remain camp needs to change tack to win the EU referendum | Hugodixon  EUref  UKinEU  StrongerIn  Bremain …;fear
City of London would take hit from Brexit, warns Mark Carney  EUref  UKinEU  StrongerIn  London  Bremain  VoteRemain …;anger
Britain is influential, not ignored | jackschickler InFactsOrg  EUref  UKinEU  InFacts  StrongerIn  Bremain …;fear
PM: UK's regional foods could lose protection after  Brexit  EUref  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;anger
Seven  Brexit myths debunked by economists at Berenberg Berenberg_Econ  EUref  UKinEU  StrongerIn  Remain  Bremain …;anger
EU court rules migrants need work to bring in family  EUref  ECJ  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;fear
The world needs a united Europe, says Obama at G5  EUref  UKinEU  ObamaInHannover  StrongerIn  Bremain  VoteReman …;fear
"Tyrie: Vote Leave non-appearance in front of MPs unacceptable""  EUref  UKinEU  StrongerIn  Bremain  VoteRemain …""";fear
UK paid £650m in fines for mis spent EU funding, MPs find  EUref  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;fear
Brexit could result in high inflation and low growth, warns Mark Carney  EUref  UKinEU  StrongerIn  Remain  Bremain …;anger
Why the UK should stay in the European Union | Callum McCaig callum_mccaig  EUref  UKinEU  Bremain  VoteRemain …;anger
Leave campaigners are doing down Britain's influence in Europe | catherinemep  EUref  UKinEU  INtogether  Bremain …;anger
Britain remaining in EU is 'better for the world', says Japanese prime minister  EUref  UKinEU  AbeInTheUK  Bremain …;fear
FT Report | What  Brexit means for trade (£)  EUref  EUreferendum  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;sadness
Leaving EU would threaten UK's peace and stability, says Cameron  EUref  UKinEU  StrongerIn  Bremain  EuropeDay …;fear
Gove challenged over claims Brexit would not harm trade (£)  Euref  UKinEU  StrongerIn  Remain  Bremain  EuropeDay …;sadness
 Brexit would have 'unforeseeable consequences', warns Juncker  EUref  UKinEU  StrongerIn  Bremain  EuropeDay …;fear
Breathe easy Brussels, UK will stay in EU | Tom McTague TomMcTague  EUref  UKinEU  StrongerIn  Bremain  EuropeDay …;fear
Guardian Editorial | David Cameron makes a serious case  EUref  EUreferendum  UKinEU  StrongerIn  Bremain …;anger
Trumpism — British Style | Michael Leigh gmfus  EUref  UKinEU  EUreferendum  StrongerIn  Bremain  VoteRemain …;fear
Lord Patten: Oxford's global standing at risk over  Brexit UniversitiesUK  EUref  UKinEU  StrongerIn  Bremain …;fear
Would Brexit really benefit public services? | Rob Whiteman RobWhiteman  EUref  UKinEU  StrongerIn  Bremain  Remain …;fear
Top economic thinktank warns of post-Brexit shocks NIESRorg  EUref  EUreferendum  UKinEU  StrongerIn  Bremain …;fear
Vote Leave anger at ITV over Farage EU debate choice  EUref  EUreferendum  UKinEU  StrongerIn  Bremain  VoteRemain …;fear
The Balance:  Brexit and national security | ljlythgoe InFactsOrg  EUref  UKinEU  InFacts  StrongerIn  Bremain …;anger
Bank of England's 'Referendum Report' paints dismal picture of post-EU Britain  EUref  UKinEU  StrongerIn  Bremain …;fear
Brexit vote may spark recession, Mark Carney warns  EUref  EUreferendum  UKinEU  StrongerIn  Bremain  VoteRemain …;fear
ONS says many EU entrants to UK return home after a few months (£)  EUref  UKinEU  StrongerIn  Bremain  VoteRemain …;fear
Corbyn: Young people must vote in EU referendum UKLabourIN  EUref  UKinEU  StrongerIn  Bremain  LabourInForBritain …;fear
 EUreferendum: EU exit would hit poor hardest, says David Cameron  EUref  UKinEU  StrongerIn  Bremain  VoteRemain …;anger
O’Leary says  Brexit will mean UK loses investment to Republic  EUref  UKinEU  StrongerIn  Bremain  VoteRemain …;anger
We must lead the EU, not leave | Ruth Davidson (£) RuthDavidsonMSP  EUref  UKinEU  StrongerIn  Bremain  VoteRemain …;fear
Brexit row turns to Turkey’s possible EU accession  EUref  UKinEU  Turkey  StrongerIn  Remain  Bremain  VoteRemain …;joy
David Cameron claims family holidays could cost £230 more after Brexit  EUref  UKinEU  StrongerIn  Remain  Bremain …;fear
Vote Leave’s A&E analysis fails GCSE maths | jackschickler InFactsOrg  Euref  UKinEU  InFacts  StrongerIn  Bremain …;anger
Poll: Majority of Greeks against a  Brexit AvgiOnline  EUref  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;anger
Read → Today's EuropeWatch: The positive case appears  EUref  UKinEU  StrongerIn  Bremain …pic.twitter.com/JnwzkoMKQJ;fear
Britain's best-known universities urge students to vote to stay in the EU  EUref  UKinEU  Bremain …;joy
Dutch King: European bouquet needs its English rose koninklijkhuis  Euref  UKinEU  StrongerIn  Bremain  VoteRemain …;fear
WTO head says leaving EU would cost UK consumers £9bn a year  EUref  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;anger
Alan Sugar:  Brexit would be a 'disaster' for UK Lord_Sugar  EUref  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;anger
WTO would be no feather bed post-Brexit | David Hannay InFactsOrg  EUref  UKinEU  InFacts  StrongerIn  Bremain …;sadness
A European army is exactly what the EU and UK needs | Mary Dejevsky IndyVoices  EUref  UKinEU  StrongerIn  Bremain …;anger
Independent Editorial | New migration figures are an indicator of Britain’s economic success  EUref  UKinEU  Bremain …;fear
Share →The EU referendum is too important to be constrained by traditional party politics  EUref  UKinEU  Bremain pic.twitter.com/sBYVVko5o6;anger
David Cameron 'proud to campaign' alongside Sadiq Khan to stay in EU  EUref  UKinEU  StrongerIn  Remain  Bremain …;anger
 Brexit 'would leave British workers £38 a week worse off'  EUref  UKinEU  StrongerIn  Remain  Bremain  VoteRemain …;anger
Siemens, Airbus warn  Brexit would put jobs at risk as vote looms  EUref  UKinEU  StrongerIn  Remain  Bremain  ukmfg …;anger
 Brexit is already costing British firms, S&P warns SPGlobalRatings  EUref  UKinEU  StrongerIn  Bremain  VoteRemain …;fear
British  expats urged to register for EU vote by 7 June expats4eu  EUref  UKinEU  StrongerIn  Bremain  VoteRemain …;fear
". Anorakian Of course! Any figure must be warped"" if it flatly contradicts what leavers say  EUref  UKinEU  StrongerIn  Bremain  VoteRemain""";fear
Service sector jobs ‘at risk’ (£)  EUref  StrongerIn  InOrOut  Remain  Bremain  VoteRemain  BritsDontQuit …;fear
FTSE 100 boosted by miners but pound falls on EU polls  EUref  EUreferendum  StrongerIn  Remain  Bremain  VoteRemain …;anger
How to vote in the  EUreferendum | MartinSLewis MoneySavingExp  EUref  StrongerIn  Remain  Bremain  VoteRemain …;fear
Nigel Farage sex attack claims 'outrageous'  EUref  EUreferendum  StrongerIn  Remain  Bremain  VoteRemain …;anger
Will  Brexit make the UK more or less safe? | Kim Sengupta KimSengupta07  EUref  StrongerIn  Bremain  VoteRemain …;anger
Uncertainty for UK trade outside EU, says  WTO chief  EUref  EURefReady  StrongerIn  Brexit  Remain  VoteRemain …;sadness
 Brexit would cost North £1bn, says Osborne (£) ConservativesIN  EUref  EURefReady  StrongerIn  Remain  VoteRemain …;sadness
UK economy would be seriously weakened by  Brexit | Nick Stern  EUref  EURefReady  StrongerIn  Remain  VoteRemain …;fear
 England fans. If your vote  Brexit the  EU will bring back Carlton Palmer and put him in goal. Forever.pic.twitter.com/hzuwdDBIK1;fear
55Massey The  EU might want a new president after  Brexit.  DodgyDave would be an excellent choice, he loves a bit of  Merkel;sadness
People in  Paris enjoying the hatred & political violence of the  EU and  Remain.  Brexit if you're sick of the lies pic.twitter.com/Ow5HNmoixQ;sadness
French people mourning their dead. The  EU and  Remain did not protect them from hate  Brexit for a safer world pic.twitter.com/EGMkz4KMhm;anger
 Remain say we are in the caca but if we stay in the caca we can polish it from the inside. Nope I'm for  Brexit pic.twitter.com/P75RUmjvvl;fear
Brexit: Vote Remain Exploits Jo Cox Murder | Paul Joseph Watson and Stef... …;anger
ProudPatriot101 at least if we  brexit we have a choice in it;anger
Lol! All these scare stories seem to be direct at the demographic most likely to  brexit;anger
A  Brexit will lead to job losses across London: pic.twitter.com/1bSIp9hztJ;anger
" News  Business Yellen: Brexit significant economic repercussions"": The head of the US Federal Reserve says ... """;fear
 VoteLeave  Brexit Cameron is lying too and deceiving the people of this country. Don't fall for the scaremongering! …;sadness
Says it all about what kind of person she is to treat sick & disabled this way sarahwollaston  LabourLeave  Brexit …;fear
The world is Global the EU are holding us back!  ITVEURef  LabourLeave  VoteLeave  Brexit;sadness
 TakeBackControl  LabourLeave  Brexit  VoteLeave …;fear
 TakeBackControl  LabourLeave  Brexit  VoteLeave …;anger
Not even SamCam can stop women voting for Brexit |  TakeBackControl  LabourLeave  VoteLeave  Brexit scoopit;fear
 TakeBackControl  LabourLeave  VoteLeave  Brexit …;anger
I don't want to be a part of the United States of Germany/Europe  TakeBackControl  LabourLeave  VoteLeave  Brexit;anger
 TakeBackControl  LabourLeave  VoteLeave  Brexit …;anger
 TakeBackControl  VoteLeave  Brexit  LabourLeave …;anger
My moment of the day was seeing a little Indian boy wearing a vote leave badge ..shame I could take a picture due to his age .  Brexit;joy
iVoteLeave WeahsCousin when we  Brexit we should reintroduce the st George's flag and st George's day ..and let's be proud;fear
watch the sheep as they vote to stay ...  baabaa  Brexit;fear
iVoteLeave different people and groups have different ideas for vote in and out ...I'm voting to save this country  Brexit;anger
yep, was shocked when I was there in February this year. We must be mad staying in this chaotic nonsense  Brexit;fear
ah yes, the personal attacks from the professional Scotsman....  VoteLeave will prevail because we play the ball, not the man.;anger
Cameron and Osborne are truly stupid and arrogant. To think they can continue, regardless of the vote. They are toxic to all.  VoteLeave;joy
Oh fuck! Panic-stricken Cameron urges voters to register as  Brexit camp surges ahead …;anger
Just watched your programme and I find it nothing more than pro-EU propaganda  VoteLeave  Brexit;anger
Britain are  BetterOffOut. We are the 5th largest economy in the globe! We do not need to be part of the European Union!  Brexit;joy
Boris for  Brexit is probably the best thing to happen this year for the EU Referendum.  BetterOffOut;fear
HannahDavid_HW they got joining the ERM and EURO wrong so why trust them now?  WrongThenWrongNow  Brexit  VoteLeave;fear
Boris being for too polite with the horrific AmberRudd_MP he should take the gloves off.  ITVEUdebate  Brexit  VoteLeave;fear
Car crash AmberRudd_MP is on again, lightweight... Truly bad, how is she a cabinet minister?  ITVEUdebate  Brexit  VoteLeave;fear
The ever ghastly AmberRudd_MP calling Boris a liar again. Briefed by no10 to attack him at every chance.  ITVEUdebate  VoteLeave  Brexit;fear
two countries propping up 26 others we are a golden goose trapped in a cage  out  brexit;fear
I hope the EU project is coming to an end.  Brexit will be the first of many.;fear
Please feel free to retweet their poll Voftheppl , I'm sure that can't block everyone! Can they?  brexit  bremain pic.twitter.com/6pU6foWIp4;fear
EU Referendum Poll. Have your say!!  ITVEURef  VoteIn  VoteLeave  brexit  bremain  euref  EUPoll  lexit …;anger
Final  EURef poll VOTE - RETWEET - FOLLOW  Bremain  remainin  strongerin  EUStay  VoteIn  EUIn  inorout …;fear
It seems that if you have loads of money you vote remain. If you are a normal person trying to make ends meet, you vote leave.  brexit.;anger
As Britain ponders a  Brexit  Africa is considering a passport all of its own. Thoughts? …;fear
UK should  Brexit exit out of Euro vote YES  London;fear
We've had so many tiny, 1-2 paged brexit leaflets through our door recently We finally got a 15 page remain booklet, neato;anger
Invite your friends to wear Union Jack Braces the Monday before we vote to LEAVE the EU.  Brexit  Bracesforbrexit;fear
OwenJones84  Remain  Peston  marr  bbcsp New Labour is outdated to many real Labour (cont);fear
 hooligan . Per quel che si vede il problema non è affatto risolto,si era solo assopito.  brexit anche nel calcio. …;anger
If last night’s  ITVEURef raised more  Brexit questions come along to  EUAnswers in Bathgate on Monday.pic.twitter.com/Z75mTLvj2J;fear
A busy night ahead on the  BBCDebate with maitlis HD Outside Broadcast facility's with ctvob  Brexit pic.twitter.com/BPhuZLqXLl;sadness
The English working class will be the first victims of a Brexit vote | Billy Bragg;anger
Next time you think how many jobs for Brits  brexit will free up, think how many non-brits your business serves, whose custom you'll lose.;sadness
Dear Brexit, we see your clever play on words and raise you. Love BrogIN pic.twitter.com/5DpoCLgQ42;anger
jensstoltenberg  Brexit could increase 'instability' … David_Cameron leaving  EU would put a bomb under our economy;fear
Bedste Brexit-reportage jeg har læst madskastrup og AnthonUnger i EkstraBladet i dag  Brexit  dkpol  dkmedierpic.twitter.com/kb2loodGf5;fear
 britishproblems when you could veto Turkey joining the  EU but don't want to be rude so you  Brexit instead.;fear
she did  Brexit a favour too, well done :-);fear
Anyone seen the illustrious leader of the  Remain campaign? Is he hiding out in Guardian HQ, what have you done with him?  Brexit;fear
If David Cameron really wanted the Country to stay in the EU, he would have led the leave campaign!  Brexit  sendingusdownthepisshole;fear
How would the possibility of the  uk exiting the  eu affect global  realestatemarket.  Brexit;anger
Das  AyondoMarkets  Webinar  Brexit-Schock oder Befreiungsschlag-Zähneklappern vor Entscheidung am 21.06. um 14:00 …;anger
Bank of England warns about leaving EU  brexit  bremain Could this create some trading opportunities?  forex;fear
5/6 panellists on the  Brexit debate tonight are set to be women. Brilliant to see, as TV debates often dominated by men;anger
rly nervous about brexit tbh;anger
Looking like  Brexit is going to happen? Leave opens up massive lead in exclusive Brexit poll for The Independent …;anger
brondaeknese: Dow jumps 130 points on easing Brexit fears;sadness
brondaeknese: These big companies could be hurt by a Brexit;anger
 ITVEURef Control? Who's control? You are sheep, you will have NO control in or out of the EU.  Brexit  VoteStay;anger
How Donald Trump Explains ‘Brexit’ … via intelligencer;anger
The possibility of leaving the  EU is no longer an impossibility.  bbcqt  bbcdp  BBCDebate  Brexit  EUreferendum  immigration  torywars;joy
News catching my eye 2day:  Yellen on  Brexit,  Moody's on  Trump's economic destruction, why a  Brexit is good for Australia! SkyNewsAust;anger
Why a  Brexit hurts more than it helps: pic.twitter.com/Z3c9ix9S63;anger
Brexit: Soros warns of 'Black Friday,' Dr. Doom agrees;fear
These big companies could be hurt by a Brexit;fear
