text;emotion
 Referendum vote two weeks off, but you can vote now at your muni hall. You can register to vote when you vote. Vote before Spring Break!;fear
W/ separatists Unghurs & Tibetans will China go for Russia Crimean deal  China  russia  Crimea unchurchedTibetans  referendum;fear
Ukraine news (playlist): … via YouTube vicenews  Ukraine  Russia  referendum;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
"Native  Eskimos hold  referendum to decide  Alaska's fate.  Putin vows to bring  Eskimos back to mother  Russia;  Obama plans trip to  Vegas";anger
Reading Diplomat_APAC:  China Reacts to the  Crimea  Referendum;fear
How the FUCK can  America accuse  Putin of  Landgrab after  Referendum and  Americas collusion with  Israel over  Palestine;anger
Vote NO!!  Scotland  Referendum  scottishindependence Salmond is an arse, talking rubbish! He will destroy our beautiful country!;fear
Referendum on bb2 , interesting points! but a just think of braveheart and think Yes  Braveheart  referendum;fear
 Russland könnte ja auch mal in  Tschetschenien nachfragen wo die so dazugehören wollen...  referendum;anger
Europe’s other  referendum?  Italy’s  Veneto region has its own independence vote … (GlobalNews);fear
Swissairliner tagesschau  Putin nimmt was er will, er braucht kein  Referendum, er liebt die nationalistische Show. Putin kann auch  Bär;anger
Sibling rivalry at the polling place. My no  vote to cancel out my brothers yes vote to the  referendum  dupage  election;fear
News 7-Tage Tops: 21:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  ukraine,  prozess,  boeing,  referendum,  fußball;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
Send Milliband, Cameron and Clegg a clear, strong message on May 22nd. Vote We Demand a Referendum Now Party  EUref  Referendum;fear
Facciam un  referendum prima dai. <3;fear
Catalans residents abroad want vote at the  9Nov2014  referendum for the  Catalan  independence  WeAllAreCatalanAssembly;fear
How do I turn my clock forward 6 months to get shot of this  referendum;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
News 7-Tage Tops: 19:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  ukraine,  prozess,  boeing,  fußball,  referendum;fear
 University of  Windsor  president's attempt to derail  student  referendum on  BDS seen as  attack on  free  speech;fear
When I read things on the  referendum debate I just can't understand at all why people would want to vote no!  austerity  growinginequality;fear
Aquaplanant  polqc  PL60  referendum désolé moi jembarque pas dans ton char tout décrissé, ton histoire ressemble a un film transformers;fear
Foreign Nationals to Vote in Scotland Referendum:  scotland  tcot  lnyhbt  teaparty  voting  referendum;fear
When even BDUTT found just a single person to support  Kejriwal so now does he even require what he call  Referendum;sadness
6 months exactly until  Scotland's independence  referendum. Devolution expert, Jim Gallagher, discusses the debate: …;fear
Six months to go: the Scottish  referendum and  sustainability  scotreferendum  indyref  indyplan;fear
 Referendum  Referendum going around the world. Where is Kashir think tank.;fear
RT_com Now  Chechnya can have its  referendum without threat of  terrorism.;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
Referenden werden nur akzeptiert, wenn es nützlich ist. Sonst sind die immer illegal.  venedig  referendum …;anger
Six months to go 'til Scotland's  referendum! Yes or No?  IndyRef.pic.twitter.com/lFIFidPu42;fear
PoliticaLV L'estatus polític de  CAT no és qüestió d dret internacional sinó del resultat (majories) del  referèndum 152.2 EUinBCN 324cat;anger
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
Debating the Legality of  Crimea's  Referendum | Interview with John Feffer & Eric Draitser - YouTube …;fear
DieguezdeVic oraclecatradio Les hisendes d Guipúscoa i Biscaia o la  immersió fins al 2010 anteposen el  referèndum 152.2 a les lleisCorts;anger
Historic  Referendum's Deemed  Criminal! By:  uS  eU  uN  uK Government's  Odd? Do  You Buy It !?!;fear
 UK's  FCO shows 7 reasons why the  referendum in  Crimea is illegitimate.  Putin pressures voters and...;fear
 Crimea  Referendum: Self-Determination or Big Power Manipulation? TarikCyrilAmar interviewed on therealnews;anger
Six months to go until the Scottish  referendum …;fear
News 7-Tage Tops: 15:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  ukraine,  boeing,  prozess,  referendum,  fußball;fear
Cornishview Ironic how  Crimea  Referendum was  illegal yet when  Ireland voted anti  EU that was seen as wrong and did it again.;sadness
Like  Russia, India should also hold a  referendum in  Pakistan & seek  reunification of Pakistan with  India as a part of the united India!;fear
Only 6 months until the  referendum! How exciting then 1 year til  freedom  indyref  voteyes  yes  aye  indyscotland  yeswecan  endtoryrule;fear
324cat El 9N és pq així Madrid guanya temps i no ha d'acceptar el resultat fins que se celebri el preceptiu  referèndum 152.2  Constitució?;anger
If The Scottish Referendum Was Like The Crimean One  Crimea  Russia  Ukraine  Scotland  Referendum;anger
6 months left before the  indyref vote! Discuss your views and share your opinions on the KILTR  referendum group:;fear
"324cat Quan Alemanya,l'endemà de  Crimea, demana  constitucio nalitat, qui fa el ridícul"" és ESP o és  CAT no reclamant  referèndum 152.2?""";anger
 Scotland secession bid heats up as the Shetland Isles threatens separatism and taking their oil. Ha! What goes round...  UK.  referendum;fear
Is  Crimea 's vote to join Russia legal under international law ?...  Russia  Ukraine  Referendum  Law …;fear
"Wonderful to see jimmurphymp engage with young voters with the honesty and respect he would give adults"" about the  referendum""";joy
 Referendum  indipendenza  Veneto: quasi 900.000 voti raccolti in 2 giorni. Sui media tutto tace.. Non resta che confidare in giucruciani!;anger
AlSchwabe SteffiLemke julianeleopold berndulrich wir könnten die Ostdeutschen doch einfach wählen lassen.  referendum;anger
Gorbachev:  referendum set example for Russian-speaking in eastern  Ukraine, who also should decide their fate. AP …;joy
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
 Putin calls the result of the  Crimean  referendum a historical breaking point.;anger
 Putin addresses the Federal Assembly on integration of Crimea in2 the Russian Federation, after Sunday's  referendum. Watch live on  RT;joy
 Putin:  Sunni Army from  Saudi  UAE  Kuwait now invading  Chechnya.  Secession  referendum will be held tomorrow. 99% will vote  Russia OUT;fear
 Krim, prvo  suprotstavljanje američkoj dominaciji nakon 1980-ih  SAD  rusija  zapad  ukrajina  sukob  referendum;sadness
 Putin kinda hard to call a  referendum in  Crimea fair when you can only vote yes.  tyranny;fear
News 7-Tage Tops: 12:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  ukraine,  boeing,  referendum,  prozess,  fußball;fear
Il  veneto sta facendo un  referendum sulla  secessione della regione dall'  italia. Devono aver abbondato con la grappa, questo week end.;joy
Was ist nun mit dem angeblichen  Referendum in  Venedig, die gleichgeschalteten  Medien berichten gar nicht drüber. Wer weiß genaueres?;anger
(doc)  Путин распорядился принять  Крым в состав  Россия …  russia  today  ukraine  crimea  referendum  people  Putin;anger
 politicians need to respect  privacy during  Scotland  Referendum is burning topic at  ICO today.  dataprotection …;anger
So it is 6 months until the  referendum vote... Are you excited?  Yes or  No ?;fear
 Krym w granicach Rosji. Czas na wschodnią Ukrainę?  rosja  ukraina  referendum  zakowski;fear
"I'm proud to live in a country where the only two allowable responses to a  referendum are yes"" and ""no""  Crimea  auspol""";fear
Russias  Putin prepares 2 annex Crimea  referendum  Russia  Ukraine;anger
In einem  Referendum sollen sich die Bürger der Region  Venetien über den Verbleib in  Italien äußern. …;anger
100% der Schlaraffen stimmen für Krim-Annexion. Referendum bringt Wende im Kalten Krieg. …  krim  referendum  putin;fear
Foreign observers: Organization and procedures are 100% in line with the European standards  Crimea  referendum;fear
Ask Jakarta People !  referendum;anger
Über die Abspaltungsbemühungen Bayerns redet auch keiner. Via Illuminatus23: …  Venedig  krim  Referendum;anger
 crimea referendum  scotland  referendum  london  referendum on  europe in or out? Any more  referendums? yes  italy out of  euro?  renzi;fear
In  Donetsk, major rally planned for  Sunday in support of  Crimean  referendum;fear
News 7-Tage Tops: 9:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  ukraine,  boeing,  referendum,  sieg,  fußball;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
Ahir Alemanya condicionava el procés català a la  constitucio nalitat. Cal aprovar l'Estatut de les enquestes i reclamar  referèndum 152.2?;anger
“ MoscowTimes:  Gorbachev Says Outcome of  Referendum Corrected Historical 'Mistake'  news”  Crimea  Ukraine  Kiev;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
Die Zwangsenteignung wird konkreter - …  urkaine  krim  freiheit  kyiv  Referendum  Venedig  groko;anger
UK Thinktank: US-Schulden betragen 120 Billionen Dollar - …  urkaine  krim  freiheit  kyiv  Referendum  Venedig  groko;fear
"Die  Ukraine, das  Krim-  Referendum & Propaganda des Westens"" | my-metropolis.eu … via InomineX""";anger
BBC News -  Venice votes in  referendum on splitting from Rome …;fear
 Ukraine: Ban ‘deeply concerned’  Crimea  Referendum will worsen complex, tense situation: .UyfhYxFbwCA.twitter …  Russia;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
In Sewastopol haben 123% der Einwohner für die Abtrennung der  Krim gestimmt.  Wahlfälschung  Ukraine  Referendum;anger
In Sewastopol haben 123% der Einwohner für die Abtrennung der  Krim gestimmt.  Wahlfälschung  Ukraine  Referendum...;anger
...also  referendum on the future of  Tatarstan(  Kazan),  Chechnya,  Dagestan and other  autonomous republics in the  Russian Federation.(!);joy
JoeFoy82 … And here's another little titbit about  Falkland  referendum. Kindly read and learn from both documents..;anger
Has anyone seen or heard of evidence that  Russia used extortion of any kind on the voters during the  Referendum in  Crimea ?;sadness
Leaders hopeful diplomacy will resolve Crimea crisis  crimea  referendum  russia;fear
 Ukraine: Did  Putin 'cook' the  Crimea  referendum vote? The voter turn-out in  Sevastopol was 123% [translated];fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
" Putin lässt sicher auch bald in  tschetschenien über die Unabhängigkeit abstimmen ;-) es lebe die Demokratie  Referendum";anger
Dbnmjr - LOL - what are the choices in this  referendum? YES  Russia should leave earth or NO, Russia should not stay on earth?;anger
Un gouvernement du  PQ majoritaire veut dire un troisième  referendum à court terme.  qc2014  PKP;fear
I support the independent Republic of  Venice – just because I can. …  referendum;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
"We love  ukrainian culture and speak the language, but we want to go home to  Russia"",  crimean  referendum yes voters""";fear
" Referendum was imperfect but helped to save lives"": first  crimean president Meshkov""";fear
Cette propension à piétiner systématiquement l'opinion du peuple... Il doit être vraiment con, ce peuple!  referendum  Crimée;anger
Is a vote at gunpoint really  democracy?  Ukraine  Referendum  Crimea ukrprogress;fear
… cuesta entender q un  referendum pueda ser ilegal_aunque no te guste lo q se pregunta ni lo q se vote  votaresilegal?;fear
MT maxseddon:  White People Lounge Cafe in  Sevastopol,  Crimea pic.twitter.com/880k6UMkHE  russia  Ukraine  referendum  wtf;anger
"Finally at home stretch. Good times in  montreal; love visiting but I don't want to live there.  quebecois  referendum";joy
From go 4  referendum or not, subject evokes mixed reactions  Kenya;fear
… ICH SCHMEIß MICH WEG  LOL  krim  Putin  USA  referendum  Ukraine  kiew;anger
BBC News -  Venice votes in  referendum on splitting from Rome …;fear
NotreMontreal yes it should be but  pq will make empty promises it get in then  referendum LiberalQuebec has to counter with same talk;fear
In silence Venice votes for Independence fro Italy: Referendum in EU goes almost unnoticed .UydgD2A_gX8.twitter …  italy  referendum  venice;fear
If questions had been worded differently, would  Crimea still be part of  Ukraine?: MareikeAden  Russia  referendum;fear
BBC News -  Veneto in voto per staccarsi da Roma  referendum … via BBCWorld;fear
SP motie 5.0 voor referendum krijgt - ondanks toezeggingen van partijen tijdens debatten - weer geen meerderheid!  deliemers  referendum;fear
123% Voter Turnout in  Sevastapol for  Crimea  Referendum. Tanks & Spetznaz make for effective  GOTV ...See-through…;joy
Bij  hartaberfair  ARD wordt rustig gedebatteerd over  Krim  referendum en  Ukraine crisis. Wat een verademing, deze Duitse analisten.;fear
News 7-Tage Tops: 21:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  ukraine,  referendum,  prozess,  boeing,  fußball;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
We need to learn from  Crimea & hold a similar  referendum in  Kashmir. The only way to end this perennial  conflict btw  India &  Pakistan;fear
"iruska_ua: denistrubetskoy: Ich gehe nicht davon aus, dass überhaupt jemand die Stimmen nach  Krim  Referendum gezählt hat""  lokaltalk""";anger
Who did u vote? A gallup made by BritinUkraine  Kerch street  Crimea  referendum. …;fear
Vielleicht haben wir ja auch mal Glück und Putin holt sich die DDR wieder.  referendum;anger
 Ukraine President of  Russia Vladimir Putin signed decree recognising  Crimea as independent state after 97% voters back it in  referendum;fear
FA_books ForeignAffairs I suggest deploying troops in  Taiwan and holding a  referendum fast. Installing a puppet gouvernor may help too;anger
Putin Tanda Tangani Dekrit Akui Referendum Crimea  news  crimea  dekrit  referendum;fear
 Crimea  referendum Was not even a choice on ballot to leave things the way they were. Choices: Join  Russia or essentially leave  Ukraine;anger
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
Sapete qual è la cosa più pericolosa del  referendum in  Crimea? Quello che potrà dire Salvini.;fear
While the Crimean  referendum tops world media headlines, an attempt at secession is going on in  Veneto,  Italy,...;fear
" Putin: According to  all-  Crimean  referendum, I recognize  RepublicofCrimea as a sovereign and independent state"".""";fear
RT maw75:Min. sikorskiradek verurteilte die Handlungen polnischer Politiker, welche das  Krim-  Referendum legitimierten.  Ukraine;anger
This Dirty Two Dozen must have made the  Crimean  referendum extremely right, with the help of a Stalinist or two. …;sadness
I veneti che han votato il  referendum per la l'indipendenza della loro regione sono ad oggi 700.000 ! media italiani ZITTI! plebiscito_eu;anger
"A serious Western response would have talked about consequences before the  referendum"" KaminskiMK on  F24Debate about  Crimea &  EU""";sadness
"This is not a serious response by the West"" KaminskiMK on  F24Debate about  Crimea  referendum &  EU answer""";sadness
 Russia's President signs decree recognising  Crimea as independent & sovereign state on the basis of  referendum held  Putin in  Solitude..;fear
Warum das  Krim-  Referendum wichtig ist: Wie immer mans dreht & wendet, der Westen führt gegen die  Ukraine  Krieg;anger
I'm old enough to remember the  Quebec  referendum in  Canada I don't remember the  UN or  NATO calling it illegal.  Crimea  referendum;fear
U can't fight the entire World  Russia  Crimea  Referendum;fear
News 7-Tage Tops: 19:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  ukraine,  prozess,  referendum,  boeing,  fußball;fear
 Referendum per l'  Indipendenza del  Veneto : raggiunti i 700.000 voti in 2 giorni!!!!!;anger
Almost 97% of Crimeans voted to leave  Ukraine & join  Russia - in high voter turn out (83%)  referendum  Crimea;sadness
20 Uhr im Interview mit camanpour: drmfuchs,stellvertretender Vorsitzender cducsubt,über Konsequenzen nach dem  Referendum auf der  Krim;fear
 PaulineMarois says by 2016 every Quebecois will have a  Family  Practitioner well by the end April we will be in  Referendum?  BorntoLie.;joy
";-)  Ukraine  Krim  referendum  Russland  Putin  USA  EU  Nato  Deutschland  K...";anger
Save Peace in  Ukraine: Please Act Now!: via YouTube  Crimea  euromaidan  russia  referendum;fear
Yes or No: Thoughts on Independence from an individual via  Scotland  Yes  referendum  No;fear
n-tv berichtet über die Heuchlerei der Medien  Venedig  Krim  Referendum  lol xD - …;anger
BBC News - Venice votes in referendum on splitting from Rome  italy  news  referendum;fear
Seriously America, when was the last time 97% of us agreed on anything?  referendum;fear
Will sovereignty issue backfire in  quebec2014 RogerCurrie1 comments. …  referendum;fear
Georgian President Condemns 'Illegal  Referendum' in  Crimea [ CivilGe]  Georgia  Russia  Ukraine via EurAlmanac;fear
bbc - Pro-Russia  protesters in  Donetsk want  referendum. … KyivPost afp cnn  Poland  Kyiv  Lviv  Sweden  Canada;fear
 BanKiMoon is not happy with the  Crimea  referendum  Ukraine ,that's all  un can do RT;joy
"RT nick_clegg Freedom got away. It was this big"".  Europe  Referendum  UKIPpic.twitter.com/VoeyDOuFyH""";sadness
" Crimea  referendum corrects old mistakes –Mikhail Gorbachev … pic.twitter.com/gO68NBlAAb” hansvanbaalen Doe er iets aan!""";fear
On which base do people claim the (so-called)  referendum in  Crimea is (il)legal ?  Ukraine  Russia  EU;anger
The good folk of Abingdon have just voted to tell the nonces of Oxfordshire to fuck off.  referendum  Berkshireforever;sadness
QuintaProvincia Reclamo q l'Estatut només és  constitucio nal si ésMajoritari. D'aquí el  referèndum 152.2. Tu quèReclames? 324cat EUinBCN;anger
SkyNewsBreak The problem is that situation in  Crimea went 1step ahead.  Referendum with 96% Yes votes.  Russia can't walk away now.;sadness
ARApolitica No sap que la  Constitució obliga a  referèndum art.152.2 pq l'Estatut de  CAT no sigui minoritari com és ara? 324cat EUinBCN;anger
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
 Veneto come la  Crimea?! Mammagara!!  Referendum subito! Ripigliateve pure quelli pontini però.;anger
Arrivederci Roma:  Venice to vote in week-long independence  referendum | euronews, world news  Italy  Politics;fear
OMG! Am I dreaming?! A DECENT REPORT ON  CNN about  Crimea  referendum:  Crimea votes to return to 'Motherland' …  cnn;fear
QuintaProvincia oraclecatradio parlament_cat 324cat Ningú ha defensat la  Constitució (  referèndum 152.2). Et queixes d'això? EUinBCN;anger
EU_Mainstream - at last! Conservatives with whom I agree talking about the terms of the UK in Europe.  referendum;fear
QuintaProvincia oraclecatradio parlament_cat Protestes pq ningúDenuncia l'Estatut minoritari sense  referèndum 152.2  Constitució? 324cat;anger
David Cameron Promised EU Referendum in 2009 -  UK  EU  Cameron  Politics  Europe  Referendum  TFT  OpWak3Up  Anons;fear
"I consider this  referendum illegal."" Hear what pro-Ukraine + pro-Russia  Crimeans say about the  secession vote. SH""";fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
Wow ! 97% in  Crimea in favour of becoming part of Russia.  Referendum;fear
 Russian conditions for settling crisis:  recognition of the  Crimean  referendum.  US and  EU form support group for  Ukraine.;fear
Jepang Tolak Akui Hasil Referendum Crimea  news  crimea  hasil  jepang  referendum;fear
Cijene nafte pale, referendum na Krimu prošao bez većih izgreda  referendum  krim  gorivo  rusija  putin  sankcije;fear
 Crimea? No, BUT  Venice!  Independence  referendum in  EU goes almost unnoticed .UycHsZJGQEU.twitter …;sadness
 Crimée  referendum: Un regard critique et réservé … C'est clairement un plébiscite, plus qu'un referendum;fear
4 million each per month for our delegate, their  Referendum must be problem solving one...  2014Confab Naija;sadness
Waiting for  Russia to hold a  referendum in  Chechnya....;anger
2/2 à la hussarde, via un gouvernement de  Putschistes, ce qui nécessiterait un  Référendum! L'inconséquence est totale.  LesParfaitsCons;anger
1/2 Les  MAE de l'  UE sont des  FauxCuls! Ils condamnent le  Référendum en  Crimée cependant qu'ils lient clandestinement l'  Ukraine à l'UE;anger
" Crimea  referendum corrects old mistakes, sanctions are inappropriate."" – Mikhail Gorbachev …pic.twitter.com/BubwJheK69""";fear
News 7-Tage Tops: 15:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  ukraine,  referendum,  boeing,  fußball,  prozess;fear
Canadians r challenging  Crimean  referendum, will it be OK 4  Russians 2 question a  Quebec referendum, if it occurs?;anger
BBC News -  Venice votes in  referendum on splitting from  Rome …  Veneto  independence  Italy  Italia;fear
BBC News -  Venice votes in  referendum on splitting from Rome …  Italy  Politics;fear
 NATO - News: Statement by the North Atlantic Council on the so-called  referendum in  Crimea 17-Mar.-2014 …;joy
97 Percent Of Voters In  Crimea Support Joining  Russia -- via theworldpost  referendum  Ukraine;fear
 Crimea  Referendum 123% result in Sevastopol. In Nov. 2013 Sevastopol had 383 499 inh.,but 474 137 people voted. …;anger
Scotland is...? An interesting viewpoint.  referendum 2014;anger
Crimean parliament formally applies 2 join  Russia  referendum  UK  vote;fear
 referendum could be fake but who is USA to reject? Stop being the father of other countries  USA!  Ukraine  Russia  UkraineCrisis;fear
Auch  Baltikum sieht das  Referendum als rechtswidrig an. Bei einer TV-Umfrage wussten die Befragten in  Moskau nix von  Sanktionen  Krim;anger
 US,  Canada,  Japan,  Italy,  Georgia and  Germany don't recognize the  referendum results in  Crimea.;fear
 Ukraine or  Russia? All you need to know about  Crimea's  referendum | Hindustan Times …  vote;fear
EU referendum 'unlikely' under Labour, says Ed Miliband …  EU  referendum  labour;anger
Nice to see NATO finally ditch the quotation marks around  referendum and switch from COUP to COOP mode.  BabyStepspic.twitter.com/hgINRfP5Tr;fear
Why have  Quebec journalists given up being journalists. Keep asking  PaulineMarois about her agenda for  Referendum it is their article 1;anger
 Crimea asks to join  Russia after yes vote on  Referendum via reuters;fear
 Referendum nothing has changed.  Crimea is a part of  Ukraine as recognised by international treaties signed by  Russia;fear
Early voting for the  Referendum starts TODAY. See where and how to vote. Register at the poll. Pass this on! …;fear
97 Percent  Crimea Citizens Wants Split from  Ukraine:  Referendum Results : News : Headlines & Global News: …;fear
"I keep seeing debates on whether the  crimea  referendum is legal or not... so, where's the debate whether the new"" gov. in  Kiev is legal?""";joy
(W/no independent verification) 83% turnout in  Crimea  referendum (join  Russia or be independent?), & 97% vote Yes.  ArabTyrantManual win!;fear
"Die  Ukraine, das  Krim-  Referendum &  Propaganda des Westens"" | my-metropolis.eu … via InomineX""";anger
"E dopo il  referendum c'è chi inizia a dire: La  Crimea.. cri?""  sapevatelo""";fear
 Referendum shows 95.5% in favour of joining  Russia, as US condemns  Kremlin's 'dangerous' escalation …;fear
According to information from  Crimea 123% of people registered in Sevastopol have voted on  referendum of 16 March. Democracy à la russe;anger
 Falklands  referendum it's illegal like the  Crimea. Hypocrisy is everywhere and born in UK. What are they thinking about the  Crimea ?;anger
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
 Karikatur des Tages 17.05.2014 im  Tagesspiegel -  Krim-  Referendum. Man  beobachtet selbst. … …;anger
 Simferopol  Crimea the blue ones are  Berkut riot police, greens speak with  Russian accent, day afer  referendum pic.twitter.com/DKuGBawkjw;fear
Is John  McCain Running For The  Ukrainian  Parliament? …  iran  russia  Ukrain  Crimea  Kharkov  vote  referendum  UN;fear
透明的選票箱。RT vicenews Watch SimonOstrovsky's  referendum day roundup from  Crimea …pic.twitter.com/XZKbY2a6wk;joy
 Ukraine:  Crimea 'to join  Russia' after  referendum: live;joy
 EU foreign min to agree sanctions on around 20 people in  Russia &  Crimea. First targeted, politicians responsible for  referendum;fear
Crimea votes 2 break from  Ukraine join  Russia wat happens next?  referendum  vote;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
News 7-Tage Tops: 12:00 Uhr:  krim,  hoeneß,  bayern,  krise,  russland,  referendum,  ukraine,  fußball,  prozess,  boeing;fear
ChrisCuomo do you think  Russiantroops will start entering into  Ukraine even with the results of the  Crimea  referendum?;fear
“'Independent' Crimea in Russia bid“  Russia  Referendum  After  Approves  Leaving tingout;fear
123% of all ages 0-100! voted in  fake  referendum  Ukraine  Crimea  Putin  War  Aggression  Terrorism  Russia  Nazi;fear
 Crimea-ns cheering all night long for the outcome of the  referendum … …  Russia  Ukraine;joy
123% of all ages 0-100! voted in  fake  referendum  Ukraine  Crimea  Putin  War  Aggression  Terrorism  Russia  Nazi …;fear
Wow, turns out that Putin is the 2nd most popular man on earth. Right after Kim Jong-Un.  Referendum;anger
 Referendum -  Crimea: a favore dell'adesione alla  Russia ha votato il 96,77% solo il 2,51% per l'  Ucraina;anger
"Media's spinning what Putin did as  Referendum"". What Putin did was ARMED INVASION of a sovereign country. Period. Putin's a thug-dictator.""";fear
Head of  referendum commission in  Ukraine's  Crimea says the final results of Sunday's vote show that 97% of voters support joining  Russia;fear
Oil undermines US role in South Sudan | Arab News —  Crimea  referendum  Hypocrisy .UybMYcvAFvE.twitter … via Arab_News;fear
"The results of so called  Crimea  referendum "" could not be considered as legitimate and they complicated future efforts to resolve crisis""";fear
Kim Jong-Un feliciteert Putin met deze, volgens Noord-Koreaanse begrippen, toch enigszins teleurstellende uitslag.  krim  referendum;fear
lisa_alba  Referendum: Sack The  uS  eU  uN  uK  CriminalElite &  Puppets !?! Your  Vote Counts: 1=  No 2=  Yes;fear
“ Ireland2gether: Crimea votes to join Russian Federation: 96.77% say YES .Uya2jKKXHhg.twitter …  Crimea  Russia  Referendum  Vote”;fear
mozgovaya  referendum obviously many in Crimea not happy. After all, N.Korea managed a 100% win. Russia needs to step up. 95% is pathetic;sadness
 Leaders of  Ukraine's  opposition disappear on eve of  referendum | CBS News …  Russia  Crimea  vote;fear
In  Kharkov, between 1,500 to 3,000  protesters are gathering on the central square demanding a  referendum on federalizing  Ukraine.;fear
"Russians and people who died voted in the  referendum"" yesterday in  Crimea.  Ukraine  RussianInvasion …""";anger
"vicenews: Watch SimonOstrovsky's  referendum day roundup from  Crimea … pic.twitter.com/VXFzFz5V2R""""";joy
andrejfnovak Scheinriese ist die  EU Sie vertritt ethisch und moralisch das gewisse Nichts.  euromaidan ,  Kiev  Krim  Referendum  Volk;anger
 UKRAINE: The  Crimean  Referendum to Join  Russia Was an Unconstitutional Sham …  svpol  ukpol  dkpol  norpol  news;fear
 Ukraine Region Votes 2  Join  Russia  referendum;anger
The  EU that ONLY accepts  referendum results that suit  Brussels or  Berlin has a problem with the  Crimea  referendum.  dishonest  Russia;fear
 Toronto's  Ukraine'ian community:  Crimea  referendum being ‘rammed down people’s throats’ | Toronto Star !/gta/torontos-ukrainian-community-says-crimea-referendum-being-rammed-down-peoples-throats/7b5df15b125d374f9bc5cef87544a531 …  Russia;anger
 Crimea,  referendum: vince l'annessione alla  Russia con il 95,6%, ma  Obama attacca  Putin... …  Esteri  Ucraina;anger
Crimea votes to join Russian Federation: 96.77% say YES .Uya2jKKXHhg.twitter …  Crimea  Russia  Referendum  Vote;fear
elsmatins La DUI és in  constitucio nal. Però l'Estatut vigent encara més. La sobirania inclou els  referèndum 152.2 EUinBCN  elsmatinsTV3;anger
“ joksy82: Ancora dubbiosi? …” Bleah ! Vedremo il  referendum del 18/5…;fear
Watch SimonOstrovsky's  referendum day roundup from  Crimea …pic.twitter.com/a4Pgasirkk;joy
È  illegale il fatto che Putin abbia invaso la  Crimea, ma non si può dire che lo sia un  referendum, perché è il volere del  popolo.;fear
Crimea official says 968 percent of votrs  support joinin Russia  going  Moscow  referendum;fear
Crimea Referendum: Exit Polls Say 93 Percent Of Voters Support Union With ... - Huffington Post  referendum;fear
Which legal guarantee for the  referendum in  Crimea? It would have been appropriate, if under UN's or OSCE's control. Sad page of History.;sadness
According to the proccessed bulletins in  Crimea, 95,5% of voters support accession to  Russia - …  referendum  Ukraine;fear
" Referendum  Crimea Usa conto il risultato.  Putin chiama  Obama: Troviamo una soluzione insieme"" …""";anger
MailOnline eu only see a vote as valid or required if they are going to win  referendum  eu  uk  dictatorship;fear
News 7-Tage Tops: 9:00 Uhr:  krim,  hoeneß,  krise,  bayern,  russland,  referendum,  ukraine,  prozess,  paralympics,  boeing;fear
Scandal Alex Salmond to vote no in Referendum  alexsalmond  referendum  voteno  scandal  Scottishscandle  lordsalmond;fear
 Referendum in  Crimea,  Putin chiama  Obama ma  Usa minacciano sanzioni …;anger
Synthèse du week-end :  référendum  plaqueimpaire  ouestlavion;joy
